loan_id,as_of_month,ending_balance,scheduled_payment,actual_payment,dpd,region,product_type,fico_score,secured_flag
L100345,2024-01-31,5550.05,801.21,721.09,0,West,Auto Loan,623,1
L100346,2024-01-31,9835.26,225.46,225.46,0,Midwest,Personal Loan,694,0
L100347,2024-01-31,4673.78,479.28,431.35,0,Northeast,Personal Loan,730,0
L100348,2024-01-31,21815.8,848.93,424.46,52,South,Auto Loan,727,1
L100349,2024-01-31,2281.61,213.69,213.69,0,Northeast,Auto Loan,787,1
L100350,2024-01-31,2447.84,499.08,499.08,0,Midwest,Home Improvement,661,0
L100351,2024-01-31,14417.49,501.46,451.31,0,West,Auto Loan,785,1
L100352,2024-01-31,5200.7,265.74,0.0,102,South,Personal Loan,754,0
L100353,2024-01-31,8339.03,668.54,668.54,0,West,Auto Loan,648,1
L100354,2024-01-31,32.03,320.23,288.21,0,West,Home Improvement,726,0
L100355,2024-01-31,12586.95,374.9,374.9,0,West,Personal Loan,732,0
L100356,2024-01-31,939.68,474.2,474.2,0,West,Home Improvement,681,0
L100357,2024-01-31,13043.23,418.22,418.22,0,Northeast,Personal Loan,716,0
L100358,2024-01-31,5720.01,430.11,430.11,0,West,Personal Loan,688,0
L100359,2024-01-31,6533.71,385.81,385.81,0,Northeast,Personal Loan,745,0
L100360,2024-01-31,4785.93,226.73,226.73,0,Midwest,Personal Loan,662,0
L100361,2024-01-31,11668.9,280.49,280.49,39,South,Personal Loan,701,0
L100362,2024-01-31,3685.38,273.23,245.91,0,Midwest,Home Improvement,694,0
L100363,2024-01-31,1868.1,239.38,239.38,0,Midwest,Auto Loan,679,1
L100364,2024-01-31,9395.32,262.94,257.68,0,Midwest,Personal Loan,701,0
L100365,2024-01-31,13561.62,472.89,472.89,0,Northeast,Personal Loan,699,0
L100366,2024-01-31,7435.6,184.55,166.1,0,Northeast,Home Improvement,703,0
L100367,2024-01-31,11267.3,695.14,729.9,0,West,Auto Loan,734,1
L100368,2024-01-31,8816.73,315.23,283.71,0,South,Personal Loan,698,0
L100369,2024-01-31,7034.22,394.85,394.85,0,Midwest,Personal Loan,718,0
L100370,2024-01-31,2877.44,159.28,143.35,0,Midwest,Home Improvement,755,0
L100371,2024-01-31,2140.55,434.55,434.55,0,South,Auto Loan,752,1
L100372,2024-01-31,1851.53,236.68,236.68,0,Northeast,Auto Loan,736,1
L100373,2024-01-31,12695.24,369.57,369.57,0,West,Personal Loan,759,0
L100374,2024-01-31,10965.94,366.88,366.88,0,Northeast,Home Improvement,700,0
L100375,2024-01-31,5124.94,387.94,387.94,0,West,Personal Loan,620,0
L100376,2024-01-31,4260.16,216.1,216.1,0,South,Home Improvement,709,0
L100377,2024-01-31,7423.07,599.74,629.73,0,Northeast,Personal Loan,768,0
L100378,2024-01-31,16837.82,513.0,502.74,0,West,Auto Loan,711,1
L100379,2024-01-31,10483.5,507.29,507.29,0,South,Auto Loan,682,1
L100380,2024-01-31,15737.29,359.48,352.29,0,Northeast,Personal Loan,703,0
L100381,2024-01-31,6921.93,339.54,305.59,0,South,Personal Loan,670,0
L100382,2024-01-31,4680.35,262.66,262.66,0,West,Personal Loan,727,0
L100383,2024-01-31,8753.14,348.58,366.01,0,Northeast,Auto Loan,712,1
L100384,2024-01-31,8343.55,426.41,426.41,0,West,Personal Loan,719,0
L100385,2024-01-31,4366.53,348.36,348.36,0,West,Auto Loan,701,1
L100386,2024-01-31,9546.5,666.14,666.14,0,South,Home Improvement,713,0
L100387,2024-01-31,5816.95,408.27,408.27,0,Midwest,Personal Loan,721,0
L100388,2024-01-31,11465.48,400.18,400.18,0,West,Auto Loan,733,1
L100389,2024-01-31,13876.4,338.43,338.43,0,West,Auto Loan,736,1
L100390,2024-01-31,11571.72,461.98,415.78,0,South,Auto Loan,665,1
L100391,2024-01-31,8459.82,430.15,387.14,0,Northeast,Personal Loan,719,0
L100392,2024-01-31,4678.57,291.23,285.41,0,Midwest,Personal Loan,763,0
L100393,2024-01-31,8229.06,515.99,515.99,0,Northeast,Personal Loan,668,0
L100394,2024-01-31,16502.89,577.19,519.47,0,West,Auto Loan,693,1
L100395,2024-01-31,11041.3,406.28,406.28,0,South,Personal Loan,736,0
L100396,2024-01-31,3801.92,267.99,267.99,0,West,Personal Loan,679,0
L100397,2024-01-31,742.92,748.42,748.42,0,Northeast,Personal Loan,651,0
L100398,2024-01-31,7740.91,989.51,989.51,0,Midwest,Auto Loan,765,1
L100399,2024-01-31,1756.81,357.36,357.36,0,Northeast,Home Improvement,818,0
L100400,2024-01-31,3169.63,253.45,266.12,0,West,Auto Loan,794,1
L100401,2024-01-31,10221.06,537.74,526.99,0,South,Auto Loan,745,1
L100402,2024-01-31,11273.69,393.01,393.01,0,South,Personal Loan,700,0
L100403,2024-01-31,1272.85,314.75,283.28,0,West,Home Improvement,728,0
L100404,2024-01-31,1881.67,478.92,478.92,0,Midwest,Personal Loan,667,0
L100405,2024-01-31,1607.86,541.88,541.88,0,Midwest,Auto Loan,681,1
L100406,2024-01-31,7069.31,524.09,524.09,0,Northeast,Auto Loan,740,1
L100407,2024-01-31,0.0,688.08,688.07,0,Midwest,Personal Loan,722,0
L100408,2024-01-31,5366.59,502.63,452.37,0,Midwest,Personal Loan,713,0
L100409,2024-01-31,4941.88,559.89,503.9,0,Northeast,Auto Loan,629,1
L100410,2024-01-31,4354.8,213.08,213.08,0,Midwest,Personal Loan,739,0
L100411,2024-01-31,1124.86,165.19,165.19,0,Northeast,Personal Loan,686,0
L100412,2024-01-31,17996.48,867.97,911.37,0,West,Auto Loan,759,1
L100413,2024-01-31,1789.06,585.11,526.6,0,Northeast,Personal Loan,672,0
L100414,2024-01-31,1092.47,551.14,551.14,0,South,Home Improvement,696,0
L100415,2024-01-31,4074.98,593.84,593.84,0,South,Auto Loan,786,1
L100416,2024-01-31,632.84,636.95,636.95,0,South,Personal Loan,754,0
L100417,2024-01-31,9057.41,238.21,250.12,0,Midwest,Personal Loan,712,0
L100418,2024-01-31,13368.2,543.51,543.51,0,West,Personal Loan,699,0
L100419,2024-01-31,7216.35,627.25,614.71,0,West,Personal Loan,696,0
L100420,2024-01-31,487.36,490.22,490.22,0,South,Home Improvement,704,0
L100421,2024-01-31,6277.45,196.51,196.51,0,Midwest,Personal Loan,712,0
L100422,2024-01-31,10443.79,429.36,429.36,0,Northeast,Auto Loan,753,1
L100423,2024-01-31,6612.16,753.61,753.61,0,Midwest,Auto Loan,711,1
L100424,2024-01-31,4966.68,399.66,399.66,0,Midwest,Personal Loan,741,0
L100425,2024-01-31,6154.2,175.22,175.22,0,South,Personal Loan,727,0
L100426,2024-01-31,8143.34,258.94,233.05,0,South,Home Improvement,676,0
L100427,2024-01-31,2866.78,140.25,126.22,0,Northeast,Personal Loan,688,0
L100428,2024-01-31,923.77,155.41,139.87,0,South,Personal Loan,639,0
L100429,2024-01-31,594.3,229.89,91.96,83,West,Auto Loan,739,1
L100430,2024-01-31,1525.19,393.04,412.69,0,Midwest,Personal Loan,679,0
L100431,2024-01-31,13673.99,410.59,1460.44,0,Northeast,Personal Loan,717,0
L100432,2024-01-31,12137.96,395.34,387.43,0,Midwest,Personal Loan,645,0
L100433,2024-01-31,13526.68,601.71,541.54,0,Midwest,Home Improvement,782,0
L100434,2024-01-31,14324.34,362.57,326.31,0,Northeast,Auto Loan,728,1
L100435,2024-01-31,5009.29,308.85,277.97,0,Northeast,Auto Loan,647,1
L100436,2024-01-31,2436.66,314.01,307.73,0,West,Personal Loan,652,0
L100437,2024-01-31,2856.37,325.36,325.36,0,Northeast,Auto Loan,737,1
L100438,2024-01-31,14276.02,530.06,530.06,0,South,Auto Loan,786,1
L100439,2024-01-31,8205.56,480.8,480.8,0,West,Auto Loan,670,1
L100440,2024-01-31,5554.24,565.01,508.51,0,Midwest,Auto Loan,735,1
L100441,2024-01-31,5839.68,286.43,300.75,0,West,Personal Loan,738,0
L100442,2024-01-31,8842.01,291.32,291.32,0,South,Auto Loan,767,1
L100443,2024-01-31,11908.19,463.65,417.28,0,West,Auto Loan,620,1
L100444,2024-01-31,9072.69,441.2,441.2,0,Northeast,Auto Loan,649,1
L100445,2024-01-31,4675.52,240.27,240.27,0,West,Personal Loan,680,0
L100446,2024-01-31,1158.95,293.45,293.45,0,Northeast,Auto Loan,712,1
L100447,2024-01-31,10023.0,765.19,306.08,61,West,Home Improvement,745,0
L100448,2024-01-31,2619.92,245.25,220.72,0,South,Personal Loan,724,0
L100449,2024-01-31,301.55,144.94,130.45,0,Midwest,Personal Loan,718,0
L100450,2024-01-31,12264.11,589.51,577.72,0,South,Auto Loan,731,1
L100451,2024-01-31,11473.86,637.13,637.13,0,West,Auto Loan,689,1
L100452,2024-01-31,10334.64,673.94,673.94,0,Midwest,Auto Loan,717,1
L100453,2024-01-31,8356.83,406.9,366.21,0,West,Personal Loan,727,0
L100454,2024-01-31,7418.5,462.35,462.35,0,Northeast,Personal Loan,743,0
L100455,2024-01-31,6973.69,183.17,183.17,0,South,Personal Loan,712,0
L100456,2024-01-31,0.0,1007.9,1007.89,0,West,Auto Loan,743,1
L100457,2024-01-31,15161.66,625.65,625.65,0,Northeast,Auto Loan,699,1
L100458,2024-01-31,1590.72,201.36,181.22,0,Northeast,Home Improvement,733,0
L100459,2024-01-31,15530.05,1155.31,1155.31,0,Northeast,Auto Loan,685,1
L100460,2024-01-31,2731.07,352.32,352.32,0,South,Personal Loan,678,0
L100461,2024-01-31,9051.71,462.52,462.52,0,Northeast,Personal Loan,721,0
L100462,2024-01-31,10764.59,368.76,368.76,0,West,Home Improvement,728,0
L100463,2024-01-31,7715.26,455.58,455.58,0,South,Personal Loan,741,0
L100464,2024-01-31,16688.2,884.95,884.95,0,West,Home Improvement,744,0
L100465,2024-01-31,3935.13,246.15,246.15,0,Midwest,Personal Loan,689,0
L100466,2024-01-31,13080.21,401.17,401.17,0,South,Personal Loan,696,0
L100467,2024-01-31,10222.99,812.41,731.17,0,West,Auto Loan,657,1
L100468,2024-01-31,11504.67,578.47,578.47,0,West,Auto Loan,726,1
L100469,2024-01-31,1307.94,659.54,659.54,0,Northeast,Home Improvement,746,0
L100470,2024-01-31,3602.36,310.39,310.39,0,Midwest,Auto Loan,707,1
L100471,2024-01-31,2344.37,475.93,0.0,92,Northeast,Auto Loan,722,1
L100472,2024-01-31,2073.68,136.7,133.97,0,West,Personal Loan,736,0
L100473,2024-01-31,4389.39,381.42,381.42,0,West,Personal Loan,728,0
L100474,2024-01-31,218.63,220.15,220.15,0,West,Personal Loan,689,0
L100475,2024-01-31,8954.24,663.83,663.83,0,Northeast,Auto Loan,783,1
L100476,2024-01-31,822.17,167.66,167.66,0,West,Personal Loan,729,0
L100477,2024-01-31,10916.91,755.02,679.52,0,Midwest,Auto Loan,682,1
L100478,2024-01-31,7156.3,398.0,417.9,0,West,Auto Loan,698,1
L100479,2024-01-31,4988.37,226.67,113.34,40,Midwest,Home Improvement,776,0
L100480,2024-01-31,5232.98,311.0,304.78,0,West,Personal Loan,658,0
L100481,2024-01-31,2374.71,286.12,143.06,52,Northeast,Home Improvement,767,0
L100482,2024-01-31,14812.47,610.23,610.23,0,South,Auto Loan,708,1
L100483,2024-01-31,3909.42,292.21,292.21,0,Midwest,Home Improvement,687,0
L100484,2024-01-31,1857.8,369.65,332.68,0,Midwest,Auto Loan,781,1
L100485,2024-01-31,8577.92,372.86,372.86,0,West,Personal Loan,758,0
L100486,2024-01-31,0.0,483.9,483.9,0,South,Personal Loan,684,0
L100487,2024-01-31,11961.55,646.13,646.13,0,West,Personal Loan,647,0
L100488,2024-01-31,49.74,497.51,447.76,0,Midwest,Auto Loan,667,1
L100489,2024-01-31,13972.57,601.01,601.01,0,South,Home Improvement,773,0
L100490,2024-01-31,13748.8,323.15,323.15,0,West,Home Improvement,710,0
L100491,2024-01-31,23243.27,1175.64,1175.64,0,Northeast,Auto Loan,679,1
L100492,2024-01-31,11409.9,639.21,575.29,0,West,Personal Loan,690,0
L100493,2024-01-31,3169.33,139.39,139.39,0,Northeast,Personal Loan,650,0
L100494,2024-01-31,6743.76,275.3,275.3,0,Midwest,Personal Loan,676,0
L100495,2024-01-31,6951.28,248.41,248.41,0,Midwest,Personal Loan,718,0
L100496,2024-01-31,11011.13,362.66,362.66,0,South,Personal Loan,712,0
L100497,2024-01-31,13997.22,488.55,488.55,0,South,Auto Loan,734,1
L100498,2024-01-31,7365.14,237.36,232.61,0,West,Personal Loan,691,0
L100499,2024-01-31,7962.56,1018.86,1018.86,0,Midwest,Auto Loan,703,1
L100500,2024-01-31,7961.99,685.26,685.26,0,South,Auto Loan,730,1
L100501,2024-01-31,2708.04,397.33,397.33,0,Midwest,Personal Loan,704,0
L100502,2024-01-31,813.26,274.98,274.98,0,South,Personal Loan,670,0
L100503,2024-01-31,12208.78,273.05,273.05,0,West,Personal Loan,720,0
L100504,2024-01-31,4270.69,281.46,275.83,0,Midwest,Home Improvement,660,0
L100505,2024-01-31,12279.08,652.31,652.31,0,Northeast,Home Improvement,707,0
L100506,2024-01-31,14485.56,744.07,744.07,0,South,Personal Loan,683,0
L100507,2024-01-31,3962.12,298.31,298.31,0,Northeast,Personal Loan,675,0
L100508,2024-01-31,1397.49,705.6,705.6,0,Midwest,Personal Loan,717,0
L100509,2024-01-31,2340.07,344.85,344.85,0,South,Personal Loan,620,0
L100510,2024-01-31,11127.53,246.22,258.53,0,West,Personal Loan,709,0
L100511,2024-01-31,12777.15,829.37,746.43,0,South,Auto Loan,700,1
L100512,2024-01-31,11239.78,431.61,453.19,0,West,Personal Loan,668,0
L100513,2024-01-31,4511.43,917.21,917.21,0,West,Auto Loan,683,1
L100514,2024-01-31,4118.03,526.6,526.6,0,Northeast,Auto Loan,714,1
L100515,2024-01-31,12296.45,383.84,383.84,0,Midwest,Auto Loan,770,1
L100516,2024-01-31,10687.63,342.4,342.4,0,South,Personal Loan,787,0
L100517,2024-01-31,1037.93,256.59,230.93,0,South,Auto Loan,678,1
L100518,2024-01-31,6278.0,794.47,715.02,0,West,Auto Loan,675,1
L100519,2024-01-31,8577.63,687.14,721.5,0,West,Auto Loan,700,1
L100520,2024-01-31,827.64,279.87,279.87,0,South,Personal Loan,667,0
L100521,2024-01-31,3516.46,344.91,172.46,56,South,Home Improvement,777,0
L100522,2024-01-31,10129.37,806.73,806.73,0,West,Auto Loan,788,1
L100523,2024-01-31,14757.66,965.59,965.59,0,Northeast,Auto Loan,687,1
L100524,2024-01-31,5903.78,304.77,304.77,0,Northeast,Personal Loan,648,0
L100525,2024-01-31,11989.14,497.23,497.23,0,Northeast,Home Improvement,749,0
L100526,2024-01-31,1779.22,205.03,205.03,0,Northeast,Personal Loan,656,0
L100527,2024-01-31,4783.25,298.16,298.16,0,Northeast,Personal Loan,719,0
L100528,2024-01-31,2170.31,203.27,203.27,0,West,Auto Loan,723,1
L100529,2024-01-31,10789.94,636.45,636.45,0,Northeast,Home Improvement,666,0
L100530,2024-01-31,6841.05,292.86,287.0,0,West,Auto Loan,693,1
L100531,2024-01-31,747.11,149.3,134.37,0,Midwest,Personal Loan,735,0
L100532,2024-01-31,2532.11,290.7,290.7,0,West,Personal Loan,713,0
L100533,2024-01-31,3753.36,386.46,347.81,0,South,Personal Loan,663,0
L100534,2024-01-31,17167.24,449.56,449.56,0,West,Auto Loan,681,1
L100535,2024-01-31,8211.49,278.32,278.32,0,South,Auto Loan,787,1
L100536,2024-01-31,12121.82,490.96,490.96,0,South,Personal Loan,735,0
L100537,2024-01-31,6314.55,247.39,247.39,0,Midwest,Personal Loan,722,0
L100538,2024-01-31,6865.02,879.31,879.31,0,West,Auto Loan,686,1
L100539,2024-01-31,8625.96,804.36,723.92,0,Midwest,Auto Loan,657,1
L100540,2024-01-31,7426.37,395.07,355.56,0,Northeast,Personal Loan,722,0
L100541,2024-01-31,8391.27,403.74,403.74,0,Midwest,Auto Loan,781,1
L100542,2024-01-31,6105.16,374.46,337.01,0,Northeast,Auto Loan,691,1
L100543,2024-01-31,22404.59,787.16,787.16,0,West,Auto Loan,688,1
L100544,2024-01-31,3754.68,281.45,281.45,0,Midwest,Personal Loan,784,0
L100545,2024-01-31,5819.96,254.2,254.2,0,Northeast,Personal Loan,691,0
L100546,2024-01-31,23588.27,807.52,847.9,0,South,Auto Loan,681,1
L100547,2024-01-31,8970.99,522.44,511.99,0,Midwest,Auto Loan,710,1
L100548,2024-01-31,942.59,860.81,774.73,0,South,Auto Loan,758,1
L100549,2024-01-31,9443.45,255.96,250.84,0,Midwest,Personal Loan,668,0
L100550,2024-01-31,13877.69,464.67,464.67,0,Midwest,Home Improvement,696,0
L100551,2024-01-31,6006.45,227.92,227.92,0,West,Personal Loan,795,0
L100552,2024-01-31,9596.76,767.91,767.91,0,South,Auto Loan,669,1
L100553,2024-01-31,11738.72,814.25,814.25,0,West,Auto Loan,767,1
L100554,2024-01-31,818.81,408.8,400.62,0,South,Home Improvement,715,0
L100555,2024-01-31,984.26,508.63,534.06,0,Midwest,Auto Loan,806,1
L100556,2024-01-31,1816.63,459.59,450.4,0,West,Personal Loan,696,0
L100557,2024-01-31,16232.04,924.03,462.02,49,West,Home Improvement,799,0
L100558,2024-01-31,14525.42,511.72,511.72,0,West,Auto Loan,675,1
L100559,2024-01-31,11062.39,541.27,541.27,0,Midwest,Personal Loan,788,0
L100560,2024-01-31,7477.93,386.85,386.85,0,Midwest,Personal Loan,633,0
L100561,2024-01-31,9460.86,404.39,424.61,0,Northeast,Auto Loan,772,1
L100562,2024-01-31,2888.36,424.72,424.72,0,West,Personal Loan,662,0
L100563,2024-01-31,6227.75,466.15,419.54,0,West,Personal Loan,658,0
L100564,2024-01-31,4284.77,540.8,486.72,0,Midwest,Auto Loan,743,1
L100565,2024-01-31,5055.83,472.76,463.3,0,Northeast,Auto Loan,717,1
L100566,2024-01-31,9355.64,260.68,260.68,0,South,Personal Loan,739,0
L100567,2024-01-31,12105.45,449.1,404.19,0,West,Auto Loan,705,1
L100568,2024-01-31,13404.87,429.7,429.7,0,South,Auto Loan,732,1
L100569,2024-01-31,9459.7,392.88,392.88,0,Midwest,Auto Loan,662,1
L100570,2024-01-31,1922.58,388.73,380.96,0,South,Auto Loan,734,1
L100571,2024-01-31,18914.55,1101.6,1101.6,0,Northeast,Auto Loan,719,1
L100572,2024-01-31,8472.3,312.09,327.69,0,West,Home Improvement,661,0
L100573,2024-01-31,0.0,591.65,591.65,0,West,Home Improvement,709,0
L100574,2024-01-31,712.65,702.1,688.06,0,West,Auto Loan,741,1
L100575,2024-01-31,4544.41,580.91,580.91,0,West,Auto Loan,768,1
L100576,2024-01-31,6260.8,299.79,269.81,0,South,Auto Loan,726,1
L100577,2024-01-31,2776.24,260.39,234.35,0,South,Personal Loan,695,0
L100578,2024-01-31,475.56,478.64,478.64,0,South,Personal Loan,742,0
L100579,2024-01-31,771.12,389.51,389.51,0,South,Personal Loan,695,0
L100580,2024-01-31,11837.15,440.19,440.19,0,Northeast,Personal Loan,667,0
L100581,2024-01-31,2621.28,128.39,115.55,0,Midwest,Personal Loan,680,0
L100582,2024-01-31,2460.3,138.95,138.95,0,South,Personal Loan,671,0
L100583,2024-01-31,14165.5,471.85,471.85,0,Midwest,Home Improvement,763,0
L100584,2024-01-31,9972.66,273.27,273.27,0,West,Auto Loan,670,1
L100585,2024-01-31,14841.65,497.76,497.76,0,Northeast,Home Improvement,689,0
L100586,2024-01-31,6781.31,638.64,638.64,0,West,Home Improvement,700,0
L100587,2024-01-31,3475.55,105.66,95.09,0,South,Personal Loan,747,0
L100588,2024-01-31,3012.87,200.46,200.46,0,West,Personal Loan,648,0
L100589,2024-01-31,11648.75,596.97,596.97,0,Northeast,Home Improvement,637,0
L100590,2024-01-31,2132.2,528.32,475.49,0,Midwest,Personal Loan,775,0
L100591,2024-01-31,1611.82,152.3,152.3,0,South,Personal Loan,789,0
L100592,2024-01-31,1412.22,704.34,690.25,0,Northeast,Auto Loan,718,1
L100593,2024-01-31,5069.01,317.53,625.96,0,Northeast,Personal Loan,762,0
L100594,2024-01-31,4088.22,465.68,0.0,98,South,Auto Loan,723,1
L100595,2024-01-31,8815.74,700.99,686.97,0,Northeast,Auto Loan,735,1
L100596,2024-01-31,6314.63,194.4,194.4,0,West,Home Improvement,817,0
L100597,2024-01-31,5951.24,393.41,393.41,0,Northeast,Personal Loan,707,0
L100598,2024-01-31,0.0,461.36,461.36,0,South,Auto Loan,801,1
L100599,2024-01-31,18357.5,609.65,609.65,0,Northeast,Auto Loan,684,1
L100600,2024-01-31,289.66,291.1,291.1,0,Midwest,Auto Loan,777,1
L100601,2024-01-31,2123.45,218.23,218.23,0,Northeast,Auto Loan,752,1
L100602,2024-01-31,4597.61,272.22,272.22,0,Northeast,Personal Loan,698,0
L100603,2024-01-31,6502.34,189.56,189.56,0,West,Personal Loan,629,0
L100604,2024-01-31,13353.89,998.19,998.19,0,Midwest,Auto Loan,636,1
L100605,2024-01-31,6839.06,283.64,283.64,0,Midwest,Home Improvement,741,0
L100606,2024-01-31,5207.5,307.5,307.5,0,West,Personal Loan,735,0
L100607,2024-01-31,2065.47,353.18,353.18,0,South,Personal Loan,655,0
L100608,2024-01-31,20638.2,1034.28,930.85,0,Northeast,Auto Loan,708,1
L100609,2024-01-31,8979.01,723.52,723.52,0,South,Personal Loan,705,0
L100610,2024-01-31,2942.83,304.91,304.91,0,Midwest,Personal Loan,731,0
L100611,2024-01-31,4128.8,427.78,427.78,0,Northeast,Personal Loan,735,0
L100612,2024-01-31,48.57,485.74,437.17,0,South,Home Improvement,699,0
L100613,2024-01-31,4591.41,171.14,171.14,0,Midwest,Personal Loan,655,0
L100614,2024-01-31,16374.97,455.98,410.38,0,Midwest,Auto Loan,682,1
L100615,2024-01-31,3265.94,373.24,373.24,0,Midwest,Home Improvement,721,0
L100616,2024-01-31,12725.59,824.2,741.78,0,South,Auto Loan,742,1
L100617,2024-01-31,10336.48,332.93,326.27,0,South,Personal Loan,694,0
L100618,2024-01-31,446.83,408.9,368.01,0,Midwest,Personal Loan,660,0
L100619,2024-01-31,3941.36,168.14,168.14,0,West,Personal Loan,620,0
L100620,2024-01-31,209.15,210.75,210.75,0,West,Personal Loan,629,0
L100621,2024-01-31,2427.57,356.39,356.39,0,Northeast,Home Improvement,630,0
L100622,2024-01-31,4138.03,239.68,215.71,0,West,Auto Loan,716,1
L100623,2024-01-31,387.45,354.22,318.8,0,West,Home Improvement,680,0
L100624,2024-01-31,3110.76,459.8,482.79,0,Midwest,Personal Loan,703,0
L100625,2024-01-31,11500.07,358.19,322.37,0,West,Personal Loan,748,0
L100626,2024-01-31,19433.84,591.21,591.21,0,Midwest,Auto Loan,745,1
L100627,2024-01-31,845.66,122.87,232.02,0,West,Personal Loan,740,0
L100628,2024-01-31,8708.58,257.93,257.93,0,South,Personal Loan,652,0
L100629,2024-01-31,1932.41,384.12,702.4,0,South,Personal Loan,696,0
L100630,2024-01-31,7897.21,551.09,495.98,0,Northeast,Personal Loan,708,0
L100631,2024-01-31,2670.69,451.41,442.38,0,South,Auto Loan,749,1
L100632,2024-01-31,3637.35,373.81,373.81,0,West,Auto Loan,769,1
L100633,2024-01-31,6608.47,304.88,304.88,0,Northeast,Auto Loan,744,1
L100634,2024-01-31,6472.81,427.92,427.92,0,West,Personal Loan,706,0
L100635,2024-01-31,8912.36,398.67,318.94,83,West,Personal Loan,774,0
L100636,2024-01-31,3047.17,389.51,389.51,0,West,Auto Loan,740,1
L100637,2024-01-31,2341.33,339.17,305.25,0,Northeast,Personal Loan,669,0
L100638,2024-01-31,5788.84,503.03,503.03,0,Midwest,Personal Loan,756,0
L100639,2024-01-31,3385.88,320.54,314.13,0,Midwest,Personal Loan,672,0
L100640,2024-01-31,15216.51,552.43,552.43,0,Northeast,Auto Loan,675,1
L100641,2024-01-31,4118.05,217.03,217.03,0,West,Auto Loan,715,1
L100642,2024-01-31,5041.9,285.04,285.04,0,Northeast,Personal Loan,663,0
L100643,2024-01-31,5633.96,534.46,534.46,0,South,Personal Loan,670,0
L100644,2024-01-31,8636.36,333.73,333.73,0,West,Auto Loan,681,1
L100645,2024-01-31,17027.16,629.87,566.88,0,Midwest,Auto Loan,732,1
L100646,2024-01-31,6002.95,294.9,294.9,0,West,Personal Loan,693,0
L100647,2024-01-31,4558.94,395.06,395.06,0,Midwest,Home Improvement,690,0
L100648,2024-01-31,7993.52,317.23,317.23,0,South,Auto Loan,735,1
L100649,2024-01-31,12974.56,485.55,437.0,0,Northeast,Auto Loan,660,1
L100650,2024-01-31,7070.61,372.38,372.38,0,Midwest,Auto Loan,755,1
L100651,2024-01-31,2117.53,1056.07,1034.95,0,West,Auto Loan,758,1
