loan_id,product_type,region,fico_score,orig_amount,interest_rate,term_months,secured_flag
L100466,Personal Loan,South,696,15916.81,0.0818,48,0
L100467,Auto Loan,West,657,17635.99,0.0701,24,1
L100468,Auto Loan,West,726,19235.42,0.06,36,1
L100469,Home Improvement,Northeast,746,20962.56,0.068,36,0
L100470,Auto Loan,Midwest,707,15558.42,0.0621,60,1
L100471,Auto Loan,Northeast,722,19997.27,0.06,48,1
L100472,Personal Loan,West,736,6805.37,0.078,60,0
L100473,Personal Loan,West,728,15312.51,0.078,48,0
L100474,Personal Loan,West,689,9003.89,0.083,48,0
L100475,Auto Loan,Northeast,783,22201.14,0.06,36,1
L100476,Personal Loan,West,729,8394.62,0.078,60,0
L100477,Auto Loan,Midwest,682,17389.41,0.0661,24,1
L100478,Auto Loan,West,698,17024.86,0.0635,48,1
L100479,Home Improvement,Midwest,776,7337.38,0.068,36,0
L100480,Personal Loan,West,658,6849.93,0.0879,24,0
L100481,Home Improvement,Northeast,767,9535.63,0.068,36,0
L100482,Auto Loan,South,708,20223.89,0.0619,36,1
L100483,Home Improvement,Midwest,687,9234.2,0.0733,36,0
L100484,Auto Loan,Midwest,781,15362.86,0.06,48,1
L100485,Personal Loan,West,758,11646.8,0.078,36,0
L100486,Personal Loan,South,684,10984.74,0.0838,24,0
L100487,Personal Loan,West,647,14378.18,0.0897,24,0
L100488,Auto Loan,Midwest,667,21052.13,0.0685,48,1
L100489,Home Improvement,South,773,20158.14,0.068,36,0
L100490,Home Improvement,West,710,16526.05,0.0696,60,0
L100491,Auto Loan,Northeast,679,27304.67,0.0666,24,1
L100492,Personal Loan,West,690,14639.64,0.0828,24,0
L100493,Personal Loan,Northeast,650,5473.39,0.0892,48,0
L100494,Personal Loan,Midwest,676,11083.51,0.085,48,0
L100495,Personal Loan,Midwest,718,12171.19,0.0783,60,0
L100496,Personal Loan,South,712,15013.36,0.0793,48,0
L100497,Auto Loan,South,734,24649.59,0.06,60,1
L100498,Personal Loan,West,691,9945.51,0.0826,48,0
L100499,Auto Loan,Midwest,703,23577.75,0.0627,24,1
L100500,Auto Loan,South,730,22751.19,0.06,36,1
L100501,Personal Loan,Midwest,704,16835.24,0.0806,48,0
L100502,Personal Loan,South,670,6018.1,0.086,24,0
L100503,Personal Loan,West,720,13256.7,0.078,60,0
L100504,Home Improvement,Midwest,660,13950.91,0.0776,60,0
L100505,Home Improvement,Northeast,707,20688.91,0.0701,36,0
L100506,Personal Loan,South,683,15963.01,0.0839,24,0
L100507,Personal Loan,Northeast,675,9750.93,0.0852,36,0
L100508,Personal Loan,Midwest,717,15831.44,0.0785,24,0
L100509,Personal Loan,South,620,13958.68,0.094,48,0
L100510,Personal Loan,West,709,12642.02,0.0798,60,0
L100511,Auto Loan,South,700,27217.99,0.0632,36,1
L100512,Personal Loan,West,668,17854.58,0.0863,48,0
L100513,Auto Loan,West,683,20370.23,0.0659,24,1
L100514,Auto Loan,Northeast,714,16947.97,0.061,36,1
L100515,Auto Loan,Midwest,770,16406.41,0.06,48,1
L100516,Personal Loan,South,787,17232.71,0.078,60,0
L100517,Auto Loan,South,678,12738.52,0.0667,60,1
L100518,Auto Loan,West,675,17553.14,0.0672,24,1
L100519,Auto Loan,West,700,22515.54,0.0632,36,1
L100520,Personal Loan,South,667,8660.41,0.0865,36,0
L100521,Home Improvement,South,777,11143.89,0.068,36,0
L100522,Auto Loan,West,788,18168.18,0.06,24,1
L100523,Auto Loan,Northeast,687,21584.54,0.0653,24,1
L100524,Personal Loan,Northeast,648,12216.85,0.0895,48,0
L100525,Home Improvement,Northeast,749,16591.24,0.068,36,0
L100526,Personal Loan,Northeast,656,6461.3,0.0882,36,0
L100527,Personal Loan,Northeast,719,9504.92,0.0782,36,0
L100528,Auto Loan,West,723,10384.93,0.06,60,1
L100529,Home Improvement,Northeast,666,21013.68,0.0766,36,0
L100530,Auto Loan,West,693,12578.11,0.0643,48,1
L100531,Personal Loan,Midwest,735,7456.08,0.078,60,0
L100532,Personal Loan,West,713,6617.19,0.0791,24,0
L100533,Personal Loan,South,663,12203.23,0.0871,36,0
L100534,Auto Loan,West,681,18819.73,0.0662,48,1
L100535,Auto Loan,South,787,12255.34,0.06,48,1
L100536,Personal Loan,South,735,15931.35,0.078,36,0
L100537,Personal Loan,Midwest,722,12280.58,0.078,60,0
L100538,Auto Loan,West,686,19291.94,0.0654,24,1
L100539,Auto Loan,Midwest,657,27076.36,0.0701,36,1
L100540,Personal Loan,Northeast,722,16089.12,0.078,48,0
L100541,Auto Loan,Midwest,781,13167.85,0.06,36,1
L100542,Auto Loan,Northeast,691,18719.09,0.0646,60,1
L100543,Auto Loan,West,688,25108.58,0.0651,36,1
L100544,Personal Loan,Midwest,784,8845.78,0.078,36,0
L100545,Personal Loan,Northeast,691,8223.11,0.0826,36,0
L100546,Auto Loan,South,681,25719.35,0.0662,36,1
L100547,Auto Loan,Midwest,710,17042.36,0.0616,36,1
L100548,Auto Loan,South,758,19491.63,0.06,24,1
L100549,Personal Loan,Midwest,668,10111.41,0.0863,48,0
L100550,Home Improvement,Midwest,696,14643.49,0.0718,36,0
L100551,Personal Loan,West,795,7266.69,0.078,36,0
L100552,Auto Loan,South,669,25421.21,0.0682,36,1
L100553,Auto Loan,West,767,18565.19,0.06,24,1
L100554,Home Improvement,South,715,8936.31,0.0688,24,0
L100555,Auto Loan,Midwest,806,16914.34,0.06,36,1
L100556,Personal Loan,West,696,10227.47,0.0818,24,0
L100557,Home Improvement,West,799,20765.16,0.068,24,0
L100558,Auto Loan,West,675,16596.67,0.0672,36,1
L100559,Personal Loan,Midwest,788,17024.33,0.078,36,0
L100560,Personal Loan,Midwest,633,11944.55,0.0919,36,0
L100561,Auto Loan,Northeast,772,20406.18,0.06,60,1
L100562,Personal Loan,West,662,17618.58,0.0873,48,0
L100563,Personal Loan,West,658,14504.97,0.0879,36,0
L100564,Auto Loan,Midwest,743,23637.88,0.06,48,1
L100565,Auto Loan,Northeast,717,10823.33,0.0605,24,1
L100566,Personal Loan,South,739,10682.39,0.078,48,0
L100567,Auto Loan,West,705,19254.4,0.0624,48,1
L100568,Auto Loan,South,732,18610.45,0.06,48,1
L100569,Auto Loan,Midwest,662,19357.05,0.0693,60,1
L100570,Auto Loan,South,734,16601.75,0.06,48,1
L100571,Auto Loan,Northeast,719,24658.66,0.0602,24,1
L100572,Home Improvement,West,661,12748.92,0.0774,48,0
L100573,Home Improvement,West,709,19091.87,0.0698,36,0
L100574,Auto Loan,West,741,22920.13,0.06,36,1
L100575,Auto Loan,West,768,19674.9,0.06,36,1
L100576,Auto Loan,South,726,12958.82,0.06,48,1
L100577,Personal Loan,South,695,8082.82,0.082,36,0
L100578,Personal Loan,South,742,10742.72,0.078,24,0
L100579,Personal Loan,South,695,12101.48,0.082,36,0
L100580,Personal Loan,Northeast,667,14110.53,0.0865,36,0
L100581,Personal Loan,Midwest,680,5264.81,0.0844,48,0
L100582,Personal Loan,South,671,5511.84,0.0858,48,0
L100583,Home Improvement,Midwest,763,15083.79,0.068,36,0
L100584,Auto Loan,West,670,14093.99,0.068,60,1
L100585,Home Improvement,Northeast,689,16204.04,0.073,36,0
L100586,Home Improvement,West,700,14091.29,0.0712,24,0
L100587,Personal Loan,South,747,5393.87,0.078,60,0
L100588,Personal Loan,West,648,6549.15,0.0895,36,0
L100589,Home Improvement,Northeast,637,18800.96,0.0813,36,0
L100590,Personal Loan,Midwest,775,16994.5,0.078,36,0
L100591,Personal Loan,South,789,7435.86,0.078,60,0
L100592,Auto Loan,Northeast,718,24023.12,0.0603,36,1
L100593,Personal Loan,Northeast,762,12738.9,0.078,48,0
L100594,Auto Loan,South,723,15836.82,0.06,36,1
L100595,Auto Loan,Northeast,735,23283.74,0.06,36,1
L100596,Home Improvement,West,817,8049.59,0.068,48,0
L100597,Personal Loan,Northeast,707,12227.06,0.0801,36,0
L100598,Auto Loan,South,801,15104.98,0.06,36,1
L100599,Auto Loan,Northeast,684,25634.78,0.0658,48,1
L100600,Auto Loan,Midwest,777,9856.93,0.06,36,1
L100601,Auto Loan,Northeast,752,9477.02,0.06,48,1
L100602,Personal Loan,Northeast,698,11419.51,0.0815,48,0
L100603,Personal Loan,West,629,7613.7,0.0926,48,0
L100604,Auto Loan,Midwest,636,21788.45,0.0734,24,1
L100605,Home Improvement,Midwest,741,11566.02,0.068,48,0
L100606,Personal Loan,West,735,10186.85,0.078,36,0
L100607,Personal Loan,South,655,11056.01,0.0884,36,0
L100608,Auto Loan,Northeast,708,23850.0,0.0619,24,1
L100609,Personal Loan,South,705,16633.83,0.0804,24,0
L100610,Personal Loan,Midwest,731,12174.26,0.078,48,0
L100611,Personal Loan,Northeast,735,13461.64,0.078,36,0
L100612,Home Improvement,South,699,20323.49,0.0714,48,0
L100613,Personal Loan,Midwest,655,6725.58,0.0884,48,0
L100614,Auto Loan,Midwest,682,18967.58,0.0661,48,1
L100615,Home Improvement,Midwest,721,8513.74,0.068,24,0
L100616,Auto Loan,South,742,26691.49,0.06,36,1
L100617,Personal Loan,South,694,15898.76,0.0822,60,0
L100618,Personal Loan,Midwest,660,13286.24,0.0876,36,0
L100619,Personal Loan,West,620,6714.1,0.094,48,0
L100620,Personal Loan,West,629,8599.37,0.0926,48,0
L100621,Home Improvement,Northeast,630,15083.56,0.0824,48,0
L100622,Auto Loan,West,716,10466.43,0.0606,48,1
L100623,Home Improvement,West,680,11488.9,0.0744,36,0
L100624,Personal Loan,Midwest,703,14651.18,0.0807,36,0
L100625,Personal Loan,West,748,14965.8,0.078,48,0
L100626,Auto Loan,Midwest,745,25488.77,0.06,48,1
L100627,Personal Loan,West,740,6019.32,0.078,60,0
L100628,Personal Loan,South,652,12460.1,0.0889,60,0
L100629,Personal Loan,South,696,12153.35,0.0818,36,0
L100630,Personal Loan,Northeast,708,17376.88,0.0799,36,0
L100631,Auto Loan,South,749,18686.69,0.06,48,1
L100632,Auto Loan,West,769,11990.2,0.06,36,1
L100633,Auto Loan,Northeast,744,13285.27,0.06,48,1
L100634,Personal Loan,West,706,13884.29,0.0802,36,0
L100635,Personal Loan,West,774,16330.48,0.078,48,0
L100636,Auto Loan,West,740,12912.85,0.06,36,1
L100637,Personal Loan,Northeast,669,13970.02,0.0862,48,0
L100638,Personal Loan,Midwest,756,11357.67,0.078,24,0
L100639,Personal Loan,Midwest,672,6846.47,0.0857,24,0
L100640,Auto Loan,Northeast,675,24059.83,0.0672,48,1
L100641,Auto Loan,West,715,9161.96,0.0608,48,1
L100642,Personal Loan,Northeast,663,11857.17,0.0871,48,0
L100643,Personal Loan,South,670,12102.65,0.086,24,0
L100644,Auto Loan,West,681,11191.97,0.0662,36,1
L100645,Auto Loan,Midwest,732,26711.2,0.06,48,1
L100646,Personal Loan,West,693,11823.63,0.0823,48,0
L100647,Home Improvement,Midwest,690,12567.16,0.0728,36,0
L100648,Auto Loan,South,735,13980.92,0.06,48,1
L100649,Auto Loan,Northeast,660,15785.75,0.0696,36,1
L100650,Auto Loan,Midwest,755,19994.13,0.06,60,1
L100651,Auto Loan,West,758,23840.56,0.06,24,1
L100652,Personal Loan,South,737,17530.89,0.078,24,0
L100653,Home Improvement,Midwest,745,19251.49,0.068,48,0
L100654,Auto Loan,West,782,27299.81,0.06,48,1
L100655,Personal Loan,West,723,13175.88,0.078,60,0
L100656,Personal Loan,West,715,10819.53,0.0788,48,0
L100657,Personal Loan,West,728,13875.36,0.078,36,0
L100658,Personal Loan,South,706,5980.0,0.0802,36,0
L100659,Personal Loan,West,698,16884.29,0.0815,36,0
L100660,Auto Loan,West,687,18302.13,0.0653,36,1
L100661,Home Improvement,West,783,18691.79,0.068,48,0
L100662,Personal Loan,South,662,9328.93,0.0873,24,0
L100663,Home Improvement,Northeast,699,17139.14,0.0714,36,0
L100664,Personal Loan,West,753,13286.12,0.078,60,0
L100665,Personal Loan,Northeast,773,14496.21,0.078,36,0
L100666,Personal Loan,Midwest,727,12982.82,0.078,60,0
L100667,Auto Loan,Northeast,693,20399.75,0.0643,48,1
L100668,Auto Loan,West,719,26516.05,0.0602,48,1
L100669,Personal Loan,West,677,17300.47,0.0849,36,0
L100670,Auto Loan,West,775,14509.07,0.06,36,1
L100671,Home Improvement,South,685,20463.49,0.0736,60,0
L100672,Personal Loan,West,683,14635.65,0.0839,60,0
L100673,Auto Loan,West,655,14420.7,0.0704,60,1
L100674,Auto Loan,West,777,10558.83,0.06,60,1
L100675,Personal Loan,West,741,16727.48,0.078,36,0
L100676,Auto Loan,Midwest,734,19671.5,0.06,60,1
L100677,Auto Loan,Northeast,724,17394.71,0.06,48,1
L100678,Auto Loan,Northeast,712,23995.55,0.0613,36,1
L100679,Personal Loan,Midwest,740,12721.86,0.078,24,0
L100680,Personal Loan,Northeast,686,9786.82,0.0834,48,0
L100681,Personal Loan,Midwest,738,17640.78,0.078,36,0
L100682,Auto Loan,Northeast,649,19838.07,0.0714,24,1
L100683,Auto Loan,Midwest,674,11661.5,0.0674,36,1
L100684,Auto Loan,Midwest,710,18459.27,0.0616,48,1
L100685,Personal Loan,West,696,15775.18,0.0818,48,0
L100686,Home Improvement,South,737,8965.62,0.068,48,0
L100687,Auto Loan,Midwest,665,13549.6,0.0688,48,1
L100688,Home Improvement,Midwest,729,8784.22,0.068,60,0
L100689,Auto Loan,Northeast,697,9330.12,0.0637,36,1
L100690,Personal Loan,South,741,11128.76,0.078,48,0
L100691,Personal Loan,Midwest,776,5671.04,0.078,60,0
L100692,Personal Loan,Midwest,713,17973.26,0.0791,36,0
L100693,Personal Loan,South,717,7013.49,0.0785,36,0
L100694,Personal Loan,Midwest,715,10581.58,0.0788,36,0
L100695,Personal Loan,Midwest,719,15119.65,0.0782,48,0
L100696,Auto Loan,Northeast,759,25764.77,0.06,24,1
L100697,Auto Loan,Northeast,694,17457.65,0.0642,48,1
L100698,Personal Loan,South,711,7143.85,0.0794,48,0
L100699,Auto Loan,Northeast,753,11226.83,0.06,36,1
L100700,Personal Loan,Northeast,635,12717.08,0.0916,36,0
L100701,Auto Loan,Northeast,688,9015.6,0.0651,36,1
L100702,Personal Loan,Northeast,700,16178.95,0.0812,36,0
L100703,Personal Loan,Midwest,642,9947.32,0.0905,48,0
L100704,Personal Loan,West,709,14128.42,0.0798,24,0
L100705,Auto Loan,South,672,26709.95,0.0677,48,1
L100706,Personal Loan,West,651,12459.22,0.089,36,0
L100707,Personal Loan,South,793,10502.7,0.078,36,0
L100708,Home Improvement,West,725,11069.81,0.068,24,0
L100709,Personal Loan,Midwest,715,13501.43,0.0788,36,0
L100710,Auto Loan,West,716,23145.69,0.0606,48,1
L100711,Personal Loan,Midwest,652,7479.58,0.0889,36,0
L100712,Personal Loan,West,726,12785.96,0.078,48,0
L100713,Auto Loan,Midwest,703,27619.11,0.0627,24,1
L100714,Personal Loan,West,742,7414.81,0.078,60,0
L100715,Personal Loan,West,761,8300.81,0.078,36,0
L100716,Auto Loan,West,668,15131.18,0.0683,24,1
L100717,Home Improvement,Northeast,777,18510.63,0.068,36,0
L100718,Personal Loan,Midwest,666,10822.51,0.0866,36,0
L100719,Personal Loan,West,725,11540.91,0.078,48,0
L100720,Home Improvement,Midwest,665,20139.8,0.0768,24,0
L100721,Personal Loan,Midwest,740,14569.68,0.078,24,0
L100722,Personal Loan,Midwest,691,17096.31,0.0826,36,0
L100723,Personal Loan,South,771,6407.19,0.078,48,0
L100724,Personal Loan,Northeast,721,11510.44,0.078,48,0
L100725,Auto Loan,West,772,21533.32,0.06,36,1
L100726,Personal Loan,West,678,8702.07,0.0847,36,0
L100727,Auto Loan,South,701,16392.56,0.063,24,1
L100728,Personal Loan,Midwest,636,6734.41,0.0914,60,0
L100729,Personal Loan,South,702,5264.48,0.0809,36,0
L100730,Home Improvement,Northeast,653,21924.59,0.0787,36,0
L100731,Personal Loan,West,691,8237.49,0.0826,36,0
L100732,Auto Loan,Northeast,742,21827.58,0.06,36,1
L100733,Home Improvement,West,727,11129.33,0.068,60,0
L100734,Personal Loan,Midwest,773,17943.24,0.078,24,0
L100735,Personal Loan,West,654,11686.94,0.0886,36,0
L100736,Personal Loan,West,647,5009.44,0.0897,36,0
L100737,Personal Loan,West,661,14214.46,0.0874,60,0
L100738,Personal Loan,West,701,7720.99,0.081,36,0
L100739,Auto Loan,West,673,20750.89,0.0675,60,1
L100740,Home Improvement,Midwest,694,17031.69,0.0722,60,0
L100741,Personal Loan,West,782,7249.47,0.078,36,0
L100742,Auto Loan,West,713,14630.14,0.0611,36,1
L100743,Personal Loan,Midwest,769,16053.37,0.078,48,0
L100744,Personal Loan,South,648,17335.87,0.0895,24,0
L100745,Auto Loan,South,620,20175.2,0.076,36,1
L100746,Auto Loan,Midwest,727,14446.16,0.06,36,1
L100747,Home Improvement,Midwest,701,15061.54,0.071,60,0
L100748,Personal Loan,West,650,15357.12,0.0892,24,0
L100749,Personal Loan,West,714,8366.58,0.079,24,0
L100750,Personal Loan,Northeast,675,16975.67,0.0852,24,0
L100751,Auto Loan,South,756,26707.6,0.06,24,1
L100752,Personal Loan,West,757,14649.94,0.078,48,0
L100753,Home Improvement,West,738,14107.56,0.068,60,0
L100754,Auto Loan,Northeast,773,19264.12,0.06,36,1
L100755,Auto Loan,West,700,19122.17,0.0632,36,1
L100756,Home Improvement,Northeast,747,9836.21,0.068,36,0
L100757,Auto Loan,Midwest,720,18190.05,0.06,36,1
L100758,Personal Loan,West,689,12967.05,0.083,24,0
L100759,Auto Loan,Midwest,674,26385.24,0.0674,36,1
L100760,Home Improvement,South,709,15561.96,0.0698,48,0
L100761,Personal Loan,Midwest,678,16431.41,0.0847,36,0
L100762,Auto Loan,Midwest,715,21149.77,0.0608,24,1
L100763,Personal Loan,West,820,13242.02,0.078,36,0
L100764,Home Improvement,Northeast,662,8973.69,0.0773,36,0
L100765,Personal Loan,South,714,8594.51,0.079,60,0
L100766,Auto Loan,Midwest,787,9360.21,0.06,36,1
L100767,Auto Loan,West,653,15560.27,0.0707,36,1
L100768,Personal Loan,Northeast,620,8548.95,0.094,48,0
L100769,Auto Loan,West,679,27917.65,0.0666,48,1
L100770,Auto Loan,Northeast,676,19705.91,0.067,36,1
L100771,Personal Loan,Midwest,736,5732.52,0.078,36,0
L100772,Auto Loan,West,693,12833.44,0.0643,48,1
L100773,Personal Loan,South,675,16699.76,0.0852,24,0
L100774,Auto Loan,West,658,9143.71,0.0699,48,1
L100775,Personal Loan,Midwest,719,10601.08,0.0782,36,0
L100776,Auto Loan,Midwest,686,11245.08,0.0654,60,1
L100777,Personal Loan,South,670,5102.91,0.086,48,0
L100778,Personal Loan,West,722,16861.04,0.078,36,0
L100779,Personal Loan,West,716,10166.04,0.0786,24,0
L100780,Personal Loan,West,708,6774.23,0.0799,60,0
L100781,Auto Loan,Midwest,771,22309.51,0.06,48,1
L100782,Personal Loan,Midwest,741,7055.58,0.078,24,0
L100783,Personal Loan,South,663,6539.17,0.0871,36,0
L100784,Auto Loan,South,755,10949.37,0.06,24,1
L100785,Home Improvement,West,653,17744.34,0.0787,60,0
L100786,Personal Loan,West,683,13936.36,0.0839,36,0
L100787,Personal Loan,Northeast,696,12007.71,0.0818,36,0
L100788,Personal Loan,South,673,17770.21,0.0855,60,0
L100789,Auto Loan,West,696,20898.87,0.0638,60,1
L100790,Auto Loan,Midwest,758,15141.17,0.06,48,1
L100791,Auto Loan,Midwest,685,26270.04,0.0656,36,1
L100792,Auto Loan,South,686,12400.69,0.0654,36,1
L100793,Home Improvement,Northeast,704,15531.67,0.0706,36,0
L100794,Auto Loan,Northeast,710,23808.99,0.0616,48,1
L100795,Auto Loan,West,723,26414.26,0.06,24,1
L100796,Personal Loan,South,750,15017.81,0.078,36,0
L100797,Personal Loan,West,733,10778.21,0.078,24,0
L100798,Personal Loan,West,689,15021.68,0.083,36,0
L100799,Personal Loan,Midwest,742,15167.86,0.078,48,0
L100800,Auto Loan,South,796,26828.22,0.06,48,1
L100801,Personal Loan,South,692,10789.95,0.0825,48,0
L100802,Home Improvement,West,689,19366.68,0.073,60,0
L100803,Auto Loan,Midwest,685,17871.01,0.0656,24,1
L100804,Personal Loan,South,708,15905.58,0.0799,36,0
L100805,Auto Loan,South,716,22541.21,0.0606,24,1
L100806,Personal Loan,Midwest,718,13323.07,0.0783,36,0
L100807,Home Improvement,South,730,7680.48,0.068,36,0
L100808,Home Improvement,Midwest,701,21886.76,0.071,24,0
L100809,Home Improvement,West,728,15638.9,0.068,36,0
L100810,Auto Loan,South,687,12556.83,0.0653,60,1
L100811,Personal Loan,South,734,11473.24,0.078,48,0
L100812,Home Improvement,South,733,10392.89,0.068,60,0
L100813,Personal Loan,West,679,5090.28,0.0846,48,0
L100814,Auto Loan,South,707,14907.36,0.0621,24,1
L100815,Auto Loan,South,685,10968.6,0.0656,48,1
L100816,Home Improvement,West,781,10548.06,0.068,36,0
L100817,Auto Loan,West,740,16906.09,0.06,48,1
L100818,Auto Loan,Midwest,745,25403.38,0.06,48,1
L100819,Auto Loan,Northeast,620,22372.6,0.076,48,1
L100820,Personal Loan,West,695,10935.36,0.082,36,0
L100821,Home Improvement,South,620,20118.64,0.084,36,0
L100822,Personal Loan,Midwest,712,13707.33,0.0793,48,0
L100823,Personal Loan,South,704,12585.88,0.0806,48,0
L100824,Auto Loan,Midwest,666,13459.41,0.0686,36,1
L100825,Personal Loan,West,723,8601.92,0.078,48,0
L100826,Auto Loan,Midwest,661,21305.04,0.0694,36,1
L100827,Auto Loan,West,783,15896.73,0.06,24,1
L100828,Auto Loan,South,730,17720.38,0.06,36,1
L100829,Personal Loan,South,717,9045.84,0.0785,48,0
L100830,Personal Loan,South,701,14609.75,0.081,48,0
L100831,Personal Loan,South,767,15623.5,0.078,60,0
L100832,Home Improvement,South,690,10828.32,0.0728,48,0
L100833,Personal Loan,South,763,14990.22,0.078,36,0
L100834,Personal Loan,West,720,10140.29,0.078,60,0
L100835,Auto Loan,West,630,17132.7,0.0744,48,1
L100836,Home Improvement,South,714,10204.28,0.069,24,0
L100837,Personal Loan,South,661,15451.44,0.0874,36,0
L100838,Personal Loan,West,678,6645.73,0.0847,48,0
L100839,Personal Loan,West,696,7918.24,0.0818,60,0
L100840,Personal Loan,Midwest,657,14287.33,0.0881,24,0
L100841,Auto Loan,West,693,14943.79,0.0643,36,1
L100842,Personal Loan,West,710,13162.37,0.0796,48,0
L100843,Auto Loan,Midwest,714,25094.2,0.061,60,1
L100844,Auto Loan,South,717,19597.28,0.0605,48,1
L100845,Auto Loan,West,751,19830.22,0.06,36,1
L100846,Personal Loan,South,791,5467.1,0.078,24,0
L100847,Home Improvement,South,770,16879.82,0.068,60,0
L100848,Home Improvement,Midwest,725,10841.14,0.068,36,0
L100849,Personal Loan,Midwest,691,13732.14,0.0826,48,0
L100850,Auto Loan,South,686,25941.23,0.0654,24,1
L100851,Personal Loan,West,708,12637.22,0.0799,60,0
L100852,Home Improvement,Midwest,715,7989.97,0.0688,24,0
L100853,Auto Loan,South,694,9183.84,0.0642,36,1
L100854,Personal Loan,South,706,6853.38,0.0802,48,0
L100855,Auto Loan,Northeast,766,23251.85,0.06,36,1
L100856,Home Improvement,West,678,17652.97,0.0747,24,0
L100857,Auto Loan,South,714,13082.41,0.061,36,1
L100858,Auto Loan,West,666,24754.84,0.0686,48,1
L100859,Auto Loan,Northeast,665,20847.62,0.0688,48,1
L100860,Personal Loan,South,703,12623.47,0.0807,48,0
L100861,Personal Loan,West,675,16302.71,0.0852,60,0
L100862,Personal Loan,Midwest,703,8239.49,0.0807,24,0
L100863,Personal Loan,Midwest,763,17143.02,0.078,48,0
