loan_id,product_type,region,fico_score,orig_amount,interest_rate,term_months,secured_flag
L101832,Home Improvement,Northeast,747,27068.0,0.0953,48,0
L101833,Personal Loan,Midwest,684,17054.0,0.09,48,0
L101834,Auto Loan,Midwest,643,28072.0,0.0754,36,1
L101835,Auto Loan,Midwest,712,17142.0,0.1029,48,1
L101836,Personal Loan,West,691,14983.0,0.1392,60,0
L101837,Personal Loan,South,652,28317.0,0.1409,36,0
L101838,Personal Loan,Midwest,717,22821.0,0.0753,48,0
L101839,Personal Loan,Northeast,648,12122.0,0.1116,36,0
L101840,Personal Loan,South,714,26449.0,0.0929,36,0
L101841,Auto Loan,Midwest,688,20605.0,0.0641,48,1
L101842,Auto Loan,West,678,23678.0,0.1459,24,1
L101843,Personal Loan,Northeast,710,12168.0,0.1278,24,0
L101844,Personal Loan,South,697,21991.0,0.1315,36,0
L101845,Auto Loan,Midwest,703,20269.0,0.1079,24,1
L101846,Home Improvement,West,705,8776.0,0.0767,60,0
L101847,Home Improvement,Northeast,715,11152.0,0.0712,24,0
L101848,Personal Loan,West,660,15737.0,0.1451,48,0
L101849,Personal Loan,West,667,22541.0,0.1371,36,0
L101850,Personal Loan,South,674,21729.0,0.0991,36,0
L101851,Auto Loan,Northeast,683,7177.0,0.0724,60,1
L101852,Personal Loan,South,726,15446.0,0.1283,36,0
L101853,Home Improvement,South,722,9131.0,0.1117,48,0
L101854,Personal Loan,Northeast,710,12305.0,0.1399,48,0
L101855,Home Improvement,Midwest,726,24769.0,0.0631,48,0
L101856,Personal Loan,West,706,15018.0,0.07,48,0
L101857,Auto Loan,Northeast,733,8642.0,0.0735,60,1
L101858,Personal Loan,South,668,10129.0,0.0772,24,0
L101859,Personal Loan,Midwest,656,17693.0,0.1306,60,0
L101860,Personal Loan,Midwest,739,28313.0,0.076,60,0
L101861,Auto Loan,Midwest,743,21156.0,0.1473,48,1
L101862,Auto Loan,Midwest,658,14790.0,0.0968,36,1
L101863,Personal Loan,Northeast,778,12114.0,0.075,36,0
L101864,Personal Loan,South,723,12603.0,0.1183,24,0
L101865,Personal Loan,South,665,26296.0,0.1173,24,0
L101866,Auto Loan,West,711,9937.0,0.1017,36,1
L101867,Home Improvement,Northeast,679,26367.0,0.0807,36,0
L101868,Personal Loan,West,745,17909.0,0.0747,24,0
L101869,Personal Loan,Northeast,710,8494.0,0.1387,48,0
L101870,Home Improvement,West,628,22156.0,0.1253,24,0
L101871,Personal Loan,West,720,18895.0,0.0796,48,0
L101872,Personal Loan,South,686,21808.0,0.0627,48,0
L101873,Home Improvement,South,755,14979.0,0.1045,36,0
L101874,Personal Loan,West,669,19085.0,0.0774,60,0
L101875,Home Improvement,Midwest,782,7368.0,0.1368,48,0
L101876,Personal Loan,Midwest,764,15190.0,0.1359,24,0
L101877,Auto Loan,South,717,28123.0,0.0929,24,1
L101878,Home Improvement,Northeast,727,24010.0,0.1103,60,0
L101879,Auto Loan,West,749,9200.0,0.0663,36,1
L101880,Auto Loan,West,657,13878.0,0.1257,60,1
L101881,Personal Loan,West,747,7807.0,0.0756,60,0
L101882,Auto Loan,Midwest,719,12380.0,0.1157,48,1
L101883,Auto Loan,South,777,12032.0,0.0853,36,1
L101884,Auto Loan,Northeast,684,25872.0,0.1098,36,1
L101885,Home Improvement,Northeast,748,13120.0,0.0767,24,0
L101886,Personal Loan,West,666,9349.0,0.1253,24,0
L101887,Home Improvement,South,733,26209.0,0.1306,60,0
L101888,Home Improvement,South,684,17943.0,0.0882,36,0
L101889,Auto Loan,West,726,22273.0,0.0799,24,1
L101890,Auto Loan,Midwest,787,12693.0,0.0977,36,1
L101891,Personal Loan,Northeast,681,22911.0,0.1433,48,0
L101892,Personal Loan,Northeast,764,13586.0,0.1237,24,0
L101893,Home Improvement,West,708,19935.0,0.0633,60,0
L101894,Home Improvement,West,682,18664.0,0.0918,36,0
L101895,Personal Loan,Northeast,672,25662.0,0.1365,36,0
L101896,Personal Loan,South,744,18151.0,0.0667,36,0
L101897,Personal Loan,Midwest,727,11445.0,0.1429,24,0
L101898,Auto Loan,Midwest,738,25774.0,0.1068,48,1
L101899,Auto Loan,South,734,19996.0,0.0902,24,1
L101900,Home Improvement,Northeast,682,24497.0,0.0993,48,0
L101901,Home Improvement,Northeast,665,20306.0,0.136,24,0
L101902,Home Improvement,Northeast,643,13035.0,0.1398,36,0
L101903,Home Improvement,Northeast,679,12555.0,0.1392,36,0
L101904,Personal Loan,South,641,9400.0,0.1129,48,0
L101905,Personal Loan,West,724,27139.0,0.1233,36,0
L101906,Auto Loan,West,698,8566.0,0.0727,48,1
L101907,Auto Loan,Midwest,667,13150.0,0.0648,24,1
L101908,Auto Loan,South,733,9120.0,0.1315,60,1
L101909,Auto Loan,Midwest,691,25540.0,0.1208,48,1
L101910,Auto Loan,West,695,11428.0,0.1422,36,1
L101911,Auto Loan,Northeast,694,21257.0,0.0983,48,1
L101912,Personal Loan,South,718,7521.0,0.1425,48,0
L101913,Auto Loan,Northeast,700,15527.0,0.1101,36,1
L101914,Home Improvement,South,701,24604.0,0.1132,60,0
L101915,Auto Loan,Northeast,765,7038.0,0.0929,24,1
L101916,Home Improvement,West,742,15591.0,0.1339,48,0
L101917,Personal Loan,Midwest,689,11039.0,0.1414,24,0
L101918,Auto Loan,Northeast,639,27149.0,0.1065,60,1
L101919,Auto Loan,Midwest,738,8254.0,0.1468,24,1
L101920,Personal Loan,South,707,7627.0,0.104,48,0
L101921,Personal Loan,Northeast,620,21171.0,0.1476,48,0
L101922,Personal Loan,Northeast,688,15633.0,0.1141,60,0
L101923,Home Improvement,South,689,15215.0,0.1443,24,0
L101924,Auto Loan,West,685,24381.0,0.0724,36,1
L101925,Auto Loan,Midwest,725,11969.0,0.1049,36,1
L101926,Personal Loan,Midwest,727,26776.0,0.1002,24,0
L101927,Personal Loan,South,691,9392.0,0.1188,36,0
L101928,Auto Loan,Midwest,677,29120.0,0.1166,36,1
L101929,Personal Loan,Northeast,745,7084.0,0.145,48,0
L101930,Home Improvement,Midwest,701,14204.0,0.1167,48,0
L101931,Personal Loan,Midwest,742,11709.0,0.1153,24,0
L101932,Auto Loan,West,700,26065.0,0.1269,24,1
L101933,Personal Loan,South,714,27119.0,0.1027,24,0
L101934,Auto Loan,South,681,17784.0,0.1044,24,1
L101935,Personal Loan,Midwest,752,6101.0,0.0835,36,0
L101936,Auto Loan,Midwest,649,24320.0,0.1383,48,1
L101937,Auto Loan,South,724,20937.0,0.092,48,1
L101938,Auto Loan,Midwest,711,21536.0,0.0661,48,1
L101939,Home Improvement,Northeast,707,22182.0,0.1492,36,0
L101940,Personal Loan,South,689,13800.0,0.0788,48,0
L101941,Personal Loan,South,623,21055.0,0.0627,36,0
L101942,Auto Loan,South,620,11058.0,0.0625,48,1
L101943,Personal Loan,South,727,28806.0,0.1411,36,0
L101944,Personal Loan,West,643,16314.0,0.1176,36,0
L101945,Auto Loan,West,740,10551.0,0.0737,48,1
L101946,Personal Loan,South,753,6812.0,0.1095,60,0
L101947,Auto Loan,South,711,26279.0,0.1227,48,1
L101948,Auto Loan,Midwest,800,14981.0,0.1274,24,1
L101949,Home Improvement,Northeast,713,22381.0,0.1031,24,0
L101950,Auto Loan,Northeast,684,24124.0,0.142,24,1
L101951,Personal Loan,South,692,6396.0,0.1234,36,0
L101952,Personal Loan,South,665,16452.0,0.1328,24,0
L101953,Auto Loan,Northeast,742,8702.0,0.0673,36,1
L101954,Personal Loan,South,817,11839.0,0.097,24,0
L101955,Personal Loan,South,710,9974.0,0.1482,48,0
L101956,Personal Loan,Northeast,691,12286.0,0.0699,60,0
L101957,Auto Loan,Northeast,742,6377.0,0.1219,60,1
L101958,Personal Loan,West,752,11457.0,0.1373,36,0
L101959,Home Improvement,West,772,7103.0,0.1348,36,0
L101960,Personal Loan,South,678,11094.0,0.0673,36,0
L101961,Personal Loan,Northeast,653,20860.0,0.1045,24,0
L101962,Personal Loan,Northeast,719,16796.0,0.094,36,0
L101963,Personal Loan,Midwest,755,6464.0,0.0795,36,0
L101964,Auto Loan,Midwest,735,10363.0,0.1441,48,1
L101965,Home Improvement,South,739,15349.0,0.1048,48,0
L101966,Personal Loan,West,705,19012.0,0.0848,36,0
L101967,Personal Loan,South,633,20622.0,0.1211,48,0
L101968,Personal Loan,Northeast,682,29750.0,0.097,36,0
L101969,Personal Loan,Northeast,704,19820.0,0.0683,48,0
L101970,Personal Loan,Northeast,728,29718.0,0.1223,24,0
L101971,Auto Loan,West,708,20607.0,0.1261,36,1
L101972,Home Improvement,Northeast,677,18222.0,0.0685,24,0
L101973,Auto Loan,South,723,10000.0,0.1304,60,1
L101974,Auto Loan,Northeast,746,10569.0,0.1141,24,1
L101975,Auto Loan,South,671,29469.0,0.095,24,1
L101976,Auto Loan,South,658,18104.0,0.1151,48,1
L101977,Personal Loan,Midwest,655,6053.0,0.0857,36,0
L101978,Auto Loan,Midwest,752,29327.0,0.0634,48,1
L101979,Auto Loan,Midwest,620,27226.0,0.0702,36,1
L101980,Home Improvement,Northeast,639,9315.0,0.1008,48,0
L101981,Personal Loan,Northeast,701,22288.0,0.1127,60,0
L101982,Auto Loan,South,711,7836.0,0.1121,48,1
L101983,Auto Loan,West,620,26133.0,0.0639,48,1
L101984,Personal Loan,Northeast,753,24024.0,0.1204,48,0
L101985,Home Improvement,Northeast,672,14081.0,0.0929,36,0
L101986,Personal Loan,West,731,22392.0,0.0684,36,0
L101987,Auto Loan,Midwest,750,21309.0,0.1497,36,1
L101988,Auto Loan,Northeast,744,18222.0,0.1027,24,1
L101989,Auto Loan,Northeast,710,10451.0,0.074,48,1
L101990,Auto Loan,South,708,24005.0,0.1145,60,1
L101991,Personal Loan,Midwest,746,8214.0,0.1455,60,0
L101992,Home Improvement,Midwest,670,7196.0,0.0996,48,0
L101993,Auto Loan,West,699,9131.0,0.1066,60,1
L101994,Personal Loan,Midwest,695,10642.0,0.0872,36,0
L101995,Personal Loan,Midwest,710,22695.0,0.1249,48,0
L101996,Auto Loan,Midwest,665,17094.0,0.1484,36,1
L101997,Auto Loan,West,689,29863.0,0.1457,60,1
L101998,Personal Loan,South,735,21821.0,0.0998,36,0
L101999,Auto Loan,Northeast,770,16155.0,0.0718,36,1
L102000,Personal Loan,Midwest,732,22238.0,0.073,36,0
L102001,Home Improvement,South,747,19334.0,0.1358,48,0
L102002,Personal Loan,West,677,12761.0,0.0977,48,0
L102003,Home Improvement,Midwest,739,13843.0,0.1091,36,0
L102004,Auto Loan,West,649,23034.0,0.1278,60,1
L102005,Personal Loan,Midwest,727,13508.0,0.1006,48,0
L102006,Personal Loan,Midwest,791,25346.0,0.0717,48,0
L102007,Personal Loan,South,697,27049.0,0.1474,48,0
L102008,Auto Loan,Northeast,703,10385.0,0.1464,36,1
L102009,Auto Loan,South,710,22519.0,0.1162,36,1
L102010,Personal Loan,South,668,13275.0,0.0706,48,0
L102011,Personal Loan,Midwest,700,20249.0,0.1304,48,0
L102012,Personal Loan,Midwest,672,10441.0,0.1267,60,0
L102013,Personal Loan,Midwest,663,23333.0,0.0713,60,0
L102014,Auto Loan,Northeast,671,19017.0,0.0943,36,1
L102015,Auto Loan,West,730,16850.0,0.1322,60,1
L102016,Auto Loan,Midwest,736,19994.0,0.0827,60,1
L102017,Home Improvement,Midwest,739,11886.0,0.0932,60,0
L102018,Auto Loan,South,713,7868.0,0.1349,36,1
L102019,Auto Loan,South,692,19036.0,0.0658,48,1
L102020,Personal Loan,Midwest,723,7933.0,0.123,48,0
L102021,Home Improvement,West,691,25351.0,0.0891,48,0
L102022,Auto Loan,West,727,18105.0,0.1405,48,1
L102023,Auto Loan,West,651,18629.0,0.0797,36,1
L102024,Auto Loan,South,757,17359.0,0.1136,60,1
L102025,Personal Loan,Northeast,701,15537.0,0.0817,36,0
L102026,Personal Loan,South,641,16105.0,0.1282,36,0
L102027,Auto Loan,West,677,15628.0,0.1314,36,1
L102028,Personal Loan,Midwest,767,13521.0,0.1427,24,0
L102029,Auto Loan,South,670,11627.0,0.0801,48,1
L102030,Personal Loan,West,635,16045.0,0.1427,24,0
L102031,Personal Loan,West,700,10429.0,0.0671,60,0
L102032,Auto Loan,South,713,10759.0,0.0969,24,1
L102033,Home Improvement,West,727,21503.0,0.1234,36,0
L102034,Home Improvement,South,714,27307.0,0.1264,60,0
L102035,Auto Loan,South,730,25765.0,0.0678,36,1
L102036,Auto Loan,South,721,12307.0,0.1295,48,1
L102037,Auto Loan,Northeast,681,17485.0,0.0754,36,1
L102038,Auto Loan,West,701,17195.0,0.0751,48,1
L102039,Auto Loan,Northeast,659,24926.0,0.1349,36,1
L102040,Auto Loan,West,710,7498.0,0.0644,36,1
L102041,Auto Loan,Midwest,702,10999.0,0.083,24,1
L102042,Personal Loan,Midwest,774,11684.0,0.0816,48,0
L102043,Personal Loan,South,661,21193.0,0.1458,24,0
L102044,Home Improvement,Northeast,730,12493.0,0.0802,36,0
L102045,Auto Loan,Northeast,696,11924.0,0.1315,60,1
L102046,Auto Loan,West,659,20101.0,0.1281,36,1
L102047,Auto Loan,Northeast,725,13315.0,0.1372,36,1
L102048,Personal Loan,West,620,12274.0,0.1388,24,0
L102049,Home Improvement,West,678,22512.0,0.1108,48,0
L102050,Auto Loan,West,714,11342.0,0.1414,48,1
L102051,Auto Loan,Northeast,739,7459.0,0.0746,48,1
L102052,Personal Loan,Midwest,689,15505.0,0.069,60,0
L102053,Auto Loan,West,683,8754.0,0.0863,48,1
L102054,Auto Loan,South,793,11491.0,0.1248,24,1
L102055,Personal Loan,Midwest,690,27907.0,0.0869,60,0
L102056,Home Improvement,West,691,10486.0,0.1309,36,0
L102057,Personal Loan,South,683,26005.0,0.0646,36,0
L102058,Auto Loan,Midwest,723,10652.0,0.0601,24,1
L102059,Auto Loan,West,738,9738.0,0.1316,48,1
L102060,Auto Loan,Midwest,715,19254.0,0.1444,36,1
L102061,Auto Loan,Northeast,725,9637.0,0.1315,24,1
L102062,Personal Loan,West,773,21427.0,0.0771,48,0
L102063,Personal Loan,Midwest,695,23886.0,0.0764,48,0
L102064,Personal Loan,Midwest,723,28597.0,0.0728,36,0
L102065,Home Improvement,Midwest,650,8413.0,0.1235,36,0
L102066,Auto Loan,Northeast,724,16849.0,0.1457,24,1
L102067,Auto Loan,Northeast,788,9217.0,0.0995,36,1
L102068,Personal Loan,Northeast,725,15837.0,0.1405,60,0
L102069,Auto Loan,Midwest,690,10104.0,0.1116,60,1
L102070,Auto Loan,West,782,29970.0,0.1421,48,1
L102071,Personal Loan,West,753,21434.0,0.0716,36,0
L102072,Personal Loan,Midwest,712,7717.0,0.0637,48,0
L102073,Auto Loan,South,792,28385.0,0.14,48,1
L102074,Personal Loan,West,728,11938.0,0.1206,36,0
L102075,Personal Loan,West,774,26598.0,0.1268,24,0
L102076,Personal Loan,South,733,28904.0,0.0677,24,0
L102077,Personal Loan,South,716,18015.0,0.126,36,0
L102078,Personal Loan,West,653,11613.0,0.1295,48,0
L102079,Personal Loan,Midwest,696,16343.0,0.0835,36,0
L102080,Auto Loan,Midwest,730,15982.0,0.1205,60,1
L102081,Home Improvement,Midwest,789,20268.0,0.1224,60,0
L102082,Auto Loan,South,671,17280.0,0.0909,48,1
L102083,Personal Loan,Midwest,751,20587.0,0.0849,60,0
L102084,Personal Loan,Midwest,734,13041.0,0.1255,24,0
L102085,Auto Loan,South,701,26158.0,0.0757,36,1
L102086,Personal Loan,Midwest,690,19084.0,0.1244,36,0
L102087,Personal Loan,West,701,11615.0,0.1058,24,0
L102088,Personal Loan,Midwest,720,29094.0,0.1495,48,0
L102089,Auto Loan,South,752,29274.0,0.102,60,1
L102090,Home Improvement,South,682,15596.0,0.136,48,0
L102091,Home Improvement,Midwest,695,8506.0,0.0902,48,0
L102092,Personal Loan,South,757,21745.0,0.0843,24,0
L102093,Personal Loan,Northeast,677,10952.0,0.07,24,0
L102094,Personal Loan,South,672,6135.0,0.0958,24,0
L102095,Personal Loan,Northeast,775,15976.0,0.0902,36,0
L102096,Auto Loan,Northeast,711,12972.0,0.1486,60,1
L102097,Auto Loan,Northeast,718,21934.0,0.0704,36,1
L102098,Personal Loan,West,697,7358.0,0.1323,24,0
L102099,Auto Loan,West,682,24075.0,0.0793,48,1
L102100,Auto Loan,South,716,25847.0,0.1483,36,1
L102101,Personal Loan,South,686,20582.0,0.127,60,0
L102102,Personal Loan,West,660,14624.0,0.1045,48,0
L102103,Personal Loan,Northeast,676,13852.0,0.1065,24,0
L102104,Personal Loan,Midwest,620,24419.0,0.0728,36,0
L102105,Personal Loan,Northeast,656,24551.0,0.1003,60,0
L102106,Personal Loan,Midwest,729,24720.0,0.1104,36,0
L102107,Personal Loan,Midwest,693,12462.0,0.0967,48,0
L102108,Personal Loan,Northeast,730,24182.0,0.1113,36,0
L102109,Auto Loan,West,723,8608.0,0.1015,48,1
L102110,Auto Loan,Northeast,709,22507.0,0.1202,36,1
L102111,Personal Loan,South,679,14207.0,0.0962,48,0
L102112,Home Improvement,Northeast,650,27965.0,0.1448,36,0
L102113,Personal Loan,Midwest,701,25660.0,0.1094,48,0
L102114,Personal Loan,Midwest,708,17318.0,0.0789,36,0
L102115,Home Improvement,South,693,16474.0,0.0672,48,0
L102116,Auto Loan,West,737,17797.0,0.1318,36,1
L102117,Personal Loan,South,672,20022.0,0.1094,24,0
L102118,Auto Loan,West,706,8394.0,0.1468,48,1
L102119,Personal Loan,Northeast,672,26874.0,0.1417,48,0
L102120,Personal Loan,South,620,8906.0,0.0785,48,0
L102121,Personal Loan,Midwest,725,24179.0,0.0898,36,0
L102122,Personal Loan,Midwest,668,13330.0,0.1072,48,0
L102123,Personal Loan,West,744,8309.0,0.1477,36,0
L102124,Personal Loan,South,750,18724.0,0.1396,60,0
L102125,Auto Loan,Northeast,740,19799.0,0.0686,24,1
L102126,Auto Loan,West,682,10661.0,0.0913,36,1
L102127,Auto Loan,Midwest,728,29770.0,0.113,36,1
L102128,Personal Loan,Midwest,707,11641.0,0.0799,24,0
L102129,Home Improvement,Midwest,719,16408.0,0.1462,48,0
L102130,Personal Loan,Northeast,706,19498.0,0.1266,36,0
L102131,Auto Loan,South,764,13196.0,0.1054,48,1
L102132,Personal Loan,Northeast,687,20957.0,0.073,36,0
L102133,Auto Loan,South,697,13339.0,0.1385,36,1
L102134,Auto Loan,Midwest,732,14707.0,0.091,60,1
L102135,Personal Loan,West,758,16195.0,0.1331,48,0
L102136,Personal Loan,South,681,28811.0,0.0953,60,0
L102137,Auto Loan,Midwest,758,25596.0,0.1238,24,1
L102138,Auto Loan,West,721,6988.0,0.1082,36,1
L102139,Personal Loan,Midwest,687,22445.0,0.0862,48,0
L102140,Home Improvement,West,775,10160.0,0.1368,36,0
L102141,Auto Loan,Midwest,736,11382.0,0.0705,48,1
L102142,Personal Loan,Midwest,682,13457.0,0.0704,48,0
L102143,Personal Loan,Northeast,719,29133.0,0.0735,36,0
L102144,Personal Loan,Midwest,657,14899.0,0.0785,48,0
L102145,Personal Loan,Midwest,707,11321.0,0.1307,36,0
L102146,Auto Loan,Midwest,725,28506.0,0.1112,24,1
L102147,Auto Loan,West,764,18265.0,0.0756,60,1
L102148,Auto Loan,Northeast,723,21884.0,0.1082,36,1
L102149,Personal Loan,West,662,24657.0,0.1331,24,0
L102150,Auto Loan,Midwest,719,8218.0,0.0939,48,1
L102151,Personal Loan,West,699,21787.0,0.1482,48,0
L102152,Home Improvement,Northeast,675,23412.0,0.0611,48,0
L102153,Home Improvement,Northeast,697,23668.0,0.1361,48,0
L102154,Personal Loan,South,716,21719.0,0.0839,48,0
L102155,Auto Loan,West,722,8704.0,0.1384,24,1
L102156,Home Improvement,South,731,26035.0,0.1432,36,0
L102157,Auto Loan,South,770,21396.0,0.1007,48,1
L102158,Home Improvement,West,704,16178.0,0.1482,60,0
L102159,Home Improvement,Northeast,709,16544.0,0.0865,60,0
L102160,Personal Loan,Midwest,778,6229.0,0.1318,36,0
L102161,Home Improvement,South,674,21584.0,0.0648,36,0
L102162,Auto Loan,South,820,12749.0,0.1497,48,1
L102163,Personal Loan,Midwest,730,20240.0,0.1446,60,0
L102164,Personal Loan,Northeast,724,26860.0,0.0788,60,0
L102165,Home Improvement,West,712,14866.0,0.098,48,0
L102166,Personal Loan,Northeast,764,18989.0,0.0892,24,0
L102167,Auto Loan,Midwest,659,8157.0,0.0649,48,1
L102168,Personal Loan,South,718,23756.0,0.1404,60,0
L102169,Personal Loan,Midwest,772,22037.0,0.1057,36,0
L102170,Home Improvement,South,705,26993.0,0.1026,48,0
L102171,Auto Loan,South,723,25580.0,0.1012,48,1
L102172,Personal Loan,South,723,15239.0,0.0752,36,0
L102173,Personal Loan,Northeast,721,13515.0,0.0775,60,0
L102174,Auto Loan,South,649,26000.0,0.0644,36,1
L102175,Personal Loan,Northeast,774,12436.0,0.0945,48,0
L102176,Auto Loan,Midwest,714,15546.0,0.0929,48,1
L102177,Personal Loan,South,722,13566.0,0.0852,48,0
L102178,Personal Loan,Northeast,707,6037.0,0.1247,24,0
L102179,Auto Loan,Northeast,676,8204.0,0.1249,24,1
L102180,Auto Loan,South,699,22097.0,0.0864,36,1
L102181,Personal Loan,South,670,20207.0,0.1413,36,0
L102182,Personal Loan,Northeast,733,24611.0,0.1258,48,0
L102183,Personal Loan,Midwest,642,10385.0,0.135,48,0
L102184,Auto Loan,West,676,20141.0,0.0873,48,1
L102185,Auto Loan,Midwest,704,18917.0,0.0735,36,1
L102186,Home Improvement,Northeast,657,26986.0,0.1218,36,0
L102187,Auto Loan,South,684,26261.0,0.1221,48,1
L102188,Home Improvement,Northeast,698,27328.0,0.1208,60,0
L102189,Auto Loan,West,661,13408.0,0.1195,48,1
L102190,Personal Loan,West,678,25611.0,0.093,24,0
L102191,Personal Loan,South,750,29062.0,0.0672,60,0
L102192,Personal Loan,Midwest,767,11765.0,0.1151,36,0
L102193,Auto Loan,West,755,19500.0,0.1388,48,1
L102194,Personal Loan,West,680,20679.0,0.1215,36,0
L102195,Auto Loan,Northeast,648,14715.0,0.1217,48,1
L102196,Personal Loan,Northeast,627,26449.0,0.0969,36,0
L102197,Auto Loan,South,645,14503.0,0.1272,48,1
L102198,Home Improvement,South,756,9298.0,0.1102,48,0
L102199,Personal Loan,South,714,23011.0,0.1141,60,0
L102200,Auto Loan,West,690,9133.0,0.1278,48,1
L102201,Auto Loan,Northeast,682,16696.0,0.1111,24,1
L102202,Personal Loan,Northeast,673,15126.0,0.1441,48,0
L102203,Auto Loan,South,761,27936.0,0.1262,48,1
L102204,Personal Loan,South,636,10974.0,0.1041,48,0
L102205,Auto Loan,Northeast,637,16102.0,0.0719,60,1
L102206,Home Improvement,West,796,13333.0,0.0979,48,0
L102207,Home Improvement,South,681,25227.0,0.09,48,0
L102208,Personal Loan,Northeast,718,21154.0,0.1352,36,0
L102209,Personal Loan,South,680,10479.0,0.0723,48,0
L102210,Personal Loan,Northeast,696,7082.0,0.1387,36,0
L102211,Personal Loan,Northeast,785,15647.0,0.1462,36,0
L102212,Auto Loan,West,656,10944.0,0.0984,36,1
L102213,Personal Loan,Midwest,660,26718.0,0.075,36,0
L102214,Home Improvement,Midwest,704,7522.0,0.0957,60,0
L102215,Personal Loan,West,732,10712.0,0.0738,36,0
L102216,Personal Loan,Northeast,712,28625.0,0.0792,48,0
L102217,Personal Loan,Northeast,679,26820.0,0.0997,48,0
L102218,Personal Loan,Midwest,764,15469.0,0.092,48,0
L102219,Personal Loan,West,668,7528.0,0.0854,36,0
L102220,Personal Loan,Midwest,721,23730.0,0.07,36,0
L102221,Home Improvement,Midwest,711,7027.0,0.1463,36,0
L102222,Auto Loan,Midwest,702,26886.0,0.1241,36,1
L102223,Home Improvement,West,667,29838.0,0.1139,36,0
L102224,Personal Loan,West,743,20166.0,0.1101,48,0
L102225,Personal Loan,South,704,18720.0,0.1195,48,0
L102226,Home Improvement,Northeast,733,16050.0,0.0704,36,0
L102227,Home Improvement,Midwest,743,13379.0,0.0739,24,0
L102228,Personal Loan,Midwest,691,26347.0,0.1411,48,0
L102229,Home Improvement,South,754,11179.0,0.1498,60,0
L102230,Personal Loan,West,743,12620.0,0.0861,36,0
L102231,Home Improvement,Midwest,743,6166.0,0.0908,36,0
L102232,Personal Loan,South,678,7361.0,0.1053,24,0
L102233,Auto Loan,South,764,14369.0,0.0866,48,1
L102234,Personal Loan,South,669,29745.0,0.1078,24,0
L102235,Personal Loan,West,709,13793.0,0.0694,60,0
L102236,Personal Loan,West,658,29854.0,0.0716,24,0
L102237,Personal Loan,West,698,17094.0,0.0738,48,0
L102238,Auto Loan,Northeast,767,12350.0,0.065,60,1
L102239,Home Improvement,Midwest,661,28418.0,0.1433,48,0
L102240,Personal Loan,South,645,17274.0,0.1206,60,0
L102241,Auto Loan,South,727,11511.0,0.1391,60,1
L102242,Personal Loan,Midwest,736,14873.0,0.126,48,0
L102243,Auto Loan,Northeast,748,14375.0,0.1092,48,1
L102244,Home Improvement,Northeast,726,18774.0,0.1384,36,0
L102245,Auto Loan,South,689,12117.0,0.0917,36,1
L102246,Personal Loan,West,755,15624.0,0.1467,36,0
L102247,Auto Loan,South,700,7253.0,0.1301,24,1
L102248,Home Improvement,West,623,25300.0,0.0954,36,0
L102249,Personal Loan,Northeast,644,27229.0,0.1157,36,0
L102250,Personal Loan,South,738,7239.0,0.1046,48,0
L102251,Personal Loan,West,654,15537.0,0.0789,60,0
L102252,Home Improvement,Northeast,685,16398.0,0.0984,60,0
L102253,Personal Loan,South,650,26947.0,0.1078,36,0
L102254,Personal Loan,Northeast,651,8644.0,0.1377,36,0
L102255,Auto Loan,West,777,19565.0,0.1444,24,1
L102256,Auto Loan,Northeast,732,20583.0,0.0738,36,1
L102257,Personal Loan,West,691,8651.0,0.0712,24,0
L102258,Personal Loan,West,665,17496.0,0.1333,60,0
L102259,Auto Loan,Northeast,697,11371.0,0.0717,36,1
L102260,Home Improvement,West,724,6093.0,0.1078,48,0
L102261,Personal Loan,South,719,14166.0,0.1167,60,0
L102262,Auto Loan,Midwest,752,16476.0,0.088,24,1
L102263,Personal Loan,Midwest,657,10078.0,0.0854,60,0
L102264,Personal Loan,Northeast,740,26660.0,0.0617,48,0
L102265,Auto Loan,Midwest,671,20735.0,0.1283,36,1
L102266,Personal Loan,Midwest,737,29109.0,0.1052,36,0
L102267,Personal Loan,Midwest,671,6397.0,0.1036,24,0
L102268,Personal Loan,Northeast,685,7590.0,0.0962,48,0
L102269,Personal Loan,West,688,14915.0,0.1266,24,0
L102270,Auto Loan,South,638,16265.0,0.0664,48,1
L102271,Personal Loan,Northeast,682,20302.0,0.0772,24,0
L102272,Personal Loan,West,766,18157.0,0.0752,24,0
L102273,Personal Loan,Midwest,754,8732.0,0.0961,60,0
L102274,Personal Loan,South,642,19944.0,0.0998,60,0
L102275,Personal Loan,South,720,9195.0,0.081,48,0
L102276,Personal Loan,South,703,29292.0,0.13,60,0
L102277,Home Improvement,Northeast,664,14959.0,0.1312,48,0
L102278,Auto Loan,Northeast,755,20704.0,0.0774,24,1
L102279,Personal Loan,Northeast,672,7410.0,0.0635,36,0
L102280,Personal Loan,Northeast,710,18299.0,0.0748,36,0
L102281,Auto Loan,West,761,6754.0,0.1239,24,1
L102282,Home Improvement,West,649,17662.0,0.1112,48,0
L102283,Personal Loan,South,769,20016.0,0.0774,60,0
L102284,Personal Loan,Northeast,726,21214.0,0.1354,60,0
L102285,Personal Loan,West,798,19731.0,0.0952,24,0
L102286,Personal Loan,Northeast,698,22594.0,0.1102,24,0
L102287,Home Improvement,West,700,27900.0,0.1235,24,0
L102288,Auto Loan,Northeast,780,22433.0,0.1327,60,1
L102289,Auto Loan,Northeast,696,19228.0,0.1269,36,1
