loan_id,as_of_month,ending_balance,scheduled_payment,actual_payment,dpd,region,product_type,fico_score,secured_flag
L100342,2024-01-31,6844.06,205.32,205.32,0,West,Home Improvement,699,0
L100343,2024-01-31,5474.14,164.22,164.22,0,Midwest,Personal Loan,747,0
L100344,2024-01-31,14938.53,448.16,448.16,0,Midwest,Personal Loan,675,0
L100345,2024-01-31,11747.06,352.41,352.41,0,South,Auto Loan,692,1
L100346,2024-01-31,17699.82,530.99,530.99,0,Midwest,Personal Loan,719,0
L100347,2024-01-31,9947.62,298.43,298.43,0,West,Auto Loan,764,1
L100348,2024-01-31,5939.93,178.2,178.2,0,Midwest,Home Improvement,661,0
L100349,2024-01-31,18499.01,554.97,554.97,0,West,Personal Loan,733,0
L100350,2024-01-31,21051.43,631.54,631.54,0,South,Personal Loan,750,0
L100351,2024-01-31,19421.26,582.64,582.64,0,West,Auto Loan,734,1
L100352,2024-01-31,14897.21,446.92,446.92,0,West,Auto Loan,709,1
L100353,2024-01-31,21511.61,645.35,645.35,0,South,Personal Loan,712,0
L100354,2024-01-31,6515.0,195.45,195.45,0,South,Personal Loan,690,0
L100355,2024-01-31,10118.92,303.57,303.57,0,Midwest,Auto Loan,711,1
L100356,2024-01-31,4075.14,122.25,122.25,0,West,Auto Loan,653,1
L100357,2024-01-31,9798.18,293.95,293.95,0,Midwest,Auto Loan,655,1
L100358,2024-01-31,6065.47,181.96,181.96,0,Midwest,Auto Loan,665,1
L100359,2024-01-31,10705.74,321.17,321.17,0,South,Personal Loan,620,0
L100360,2024-01-31,6563.37,196.9,196.9,0,South,Personal Loan,770,0
L100361,2024-01-31,23599.26,707.98,707.98,0,South,Auto Loan,640,1
L100362,2024-01-31,12978.85,389.37,389.37,0,West,Home Improvement,735,0
L100363,2024-01-31,9311.57,279.35,279.35,0,Northeast,Personal Loan,746,0
L100364,2024-01-31,6769.18,203.08,203.08,0,Northeast,Auto Loan,766,1
L100365,2024-01-31,22366.78,671.0,671.0,0,Midwest,Home Improvement,675,0
L100366,2024-01-31,23489.26,704.68,704.68,0,Midwest,Personal Loan,668,0
L100367,2024-01-31,11106.32,333.19,333.19,0,Midwest,Personal Loan,715,0
L100368,2024-01-31,17841.1,535.23,535.23,0,West,Home Improvement,676,0
L100369,2024-01-31,24194.66,725.84,54.38,119,Northeast,Personal Loan,641,0
L100370,2024-01-31,8661.08,259.83,259.83,0,Northeast,Auto Loan,671,1
L100371,2024-01-31,6277.18,188.32,188.32,0,South,Personal Loan,756,0
L100372,2024-01-31,6785.59,203.57,203.57,0,Midwest,Personal Loan,696,0
L100373,2024-01-31,3612.9,108.39,108.39,0,Northeast,Personal Loan,758,0
L100374,2024-01-31,12099.79,362.99,362.99,0,Northeast,Personal Loan,752,0
L100375,2024-01-31,8117.65,243.53,243.53,0,West,Home Improvement,707,0
L100376,2024-01-31,20197.14,605.91,605.91,0,West,Personal Loan,717,0
L100377,2024-01-31,4256.5,127.69,127.69,0,South,Personal Loan,784,0
L100378,2024-01-31,8599.09,257.97,257.97,0,Northeast,Auto Loan,783,1
L100379,2024-01-31,17411.5,522.34,522.34,0,South,Home Improvement,696,0
L100380,2024-01-31,21321.17,639.64,639.64,0,Northeast,Auto Loan,691,1
L100381,2024-01-31,11897.59,356.93,356.93,0,Midwest,Personal Loan,703,0
L100382,2024-01-31,4121.46,123.64,123.64,0,South,Personal Loan,735,0
L100383,2024-01-31,4110.3,123.31,123.31,0,Midwest,Home Improvement,756,0
L100384,2024-01-31,22750.39,682.51,682.51,0,West,Auto Loan,739,1
L100385,2024-01-31,21757.95,652.74,652.74,0,Northeast,Home Improvement,774,0
L100386,2024-01-31,7716.05,231.48,53.01,44,Midwest,Auto Loan,684,1
L100387,2024-01-31,6687.05,200.61,200.61,0,West,Personal Loan,656,0
L100388,2024-01-31,4108.83,123.26,123.26,0,South,Personal Loan,692,0
L100389,2024-01-31,20549.02,616.47,616.47,0,West,Personal Loan,635,0
L100390,2024-01-31,19525.06,585.75,585.75,0,Midwest,Personal Loan,711,0
L100391,2024-01-31,3966.68,119.0,119.0,0,South,Personal Loan,709,0
L100392,2024-01-31,11372.88,341.19,341.19,0,Midwest,Home Improvement,814,0
L100393,2024-01-31,13835.69,415.07,415.07,0,West,Auto Loan,658,1
L100394,2024-01-31,6255.28,187.66,187.66,0,Northeast,Personal Loan,749,0
L100395,2024-01-31,24493.0,734.79,734.79,0,South,Personal Loan,670,0
L100396,2024-01-31,4849.35,145.48,145.48,0,Midwest,Home Improvement,715,0
L100397,2024-01-31,23577.0,707.31,707.31,0,West,Auto Loan,707,1
L100398,2024-01-31,20818.38,624.55,624.55,0,Midwest,Personal Loan,653,0
L100399,2024-01-31,15337.86,460.14,460.14,0,Northeast,Personal Loan,692,0
L100400,2024-01-31,22118.77,663.56,663.56,0,South,Personal Loan,732,0
L100401,2024-01-31,14001.24,420.04,420.04,0,West,Personal Loan,754,0
L100402,2024-01-31,13792.11,413.76,413.76,0,Northeast,Personal Loan,724,0
L100403,2024-01-31,10715.0,321.45,321.45,0,South,Auto Loan,694,1
L100404,2024-01-31,21756.94,652.71,652.71,0,Northeast,Personal Loan,745,0
L100405,2024-01-31,12037.68,361.13,361.13,0,Midwest,Personal Loan,717,0
L100406,2024-01-31,19443.37,583.3,583.3,0,West,Personal Loan,748,0
L100407,2024-01-31,23590.85,707.73,196.02,62,West,Personal Loan,740,0
L100408,2024-01-31,24859.35,745.78,745.78,0,Midwest,Personal Loan,671,0
L100409,2024-01-31,4000.06,120.0,120.0,0,Northeast,Home Improvement,674,0
L100410,2024-01-31,13154.23,394.63,394.63,0,South,Personal Loan,762,0
L100411,2024-01-31,19751.39,592.54,592.54,0,Northeast,Auto Loan,714,1
L100412,2024-01-31,12971.08,389.13,389.13,0,South,Auto Loan,679,1
L100413,2024-01-31,2294.94,68.85,68.85,0,Northeast,Personal Loan,672,0
L100414,2024-01-31,10880.38,326.41,326.41,0,South,Personal Loan,779,0
L100415,2024-01-31,2311.01,69.33,69.33,0,West,Auto Loan,737,1
L100416,2024-01-31,3072.33,92.17,92.17,0,West,Auto Loan,722,1
L100417,2024-01-31,16160.6,484.82,484.82,0,West,Personal Loan,664,0
L100418,2024-01-31,12544.96,376.35,376.35,0,Midwest,Auto Loan,706,1
L100419,2024-01-31,12412.68,372.38,372.38,0,South,Auto Loan,689,1
L100420,2024-01-31,11154.52,334.64,334.64,0,West,Personal Loan,782,0
L100421,2024-01-31,18011.36,540.34,540.34,0,Northeast,Personal Loan,720,0
L100422,2024-01-31,12909.64,387.29,387.29,0,Northeast,Personal Loan,664,0
L100423,2024-01-31,10517.43,315.52,315.52,0,South,Auto Loan,689,1
L100424,2024-01-31,4643.18,139.3,139.3,0,Midwest,Personal Loan,713,0
L100425,2024-01-31,10644.09,319.32,319.32,0,South,Personal Loan,705,0
L100426,2024-01-31,11893.76,356.81,356.81,0,West,Personal Loan,673,0
L100427,2024-01-31,2895.37,86.86,86.86,0,Midwest,Auto Loan,668,1
L100428,2024-01-31,8854.38,265.63,265.63,0,West,Personal Loan,752,0
L100429,2024-01-31,10617.97,318.54,318.54,0,South,Personal Loan,702,0
L100430,2024-01-31,11794.33,353.83,353.83,0,West,Personal Loan,659,0
L100431,2024-01-31,24685.65,740.57,740.57,0,South,Auto Loan,717,1
L100432,2024-01-31,8752.97,262.59,262.59,0,Northeast,Auto Loan,696,1
L100433,2024-01-31,19629.43,588.88,588.88,0,Northeast,Auto Loan,669,1
L100434,2024-01-31,22132.63,663.98,663.98,0,West,Auto Loan,687,1
L100435,2024-01-31,21666.38,649.99,649.99,0,West,Auto Loan,724,1
L100436,2024-01-31,13378.17,401.35,401.35,0,West,Personal Loan,627,0
L100437,2024-01-31,4427.67,132.83,132.83,0,Midwest,Personal Loan,734,0
L100438,2024-01-31,9305.16,279.15,279.15,0,Northeast,Auto Loan,721,1
L100439,2024-01-31,18135.14,544.05,544.05,0,West,Home Improvement,722,0
L100440,2024-01-31,15717.93,471.54,471.54,0,West,Home Improvement,752,0
L100441,2024-01-31,4840.9,145.23,145.23,0,Midwest,Personal Loan,667,0
L100442,2024-01-31,14309.94,429.3,429.3,0,Midwest,Personal Loan,731,0
L100443,2024-01-31,10923.05,327.69,327.69,0,Northeast,Auto Loan,744,1
L100444,2024-01-31,22746.21,682.39,682.39,0,Midwest,Personal Loan,741,0
L100445,2024-01-31,14857.76,445.73,445.73,0,West,Auto Loan,667,1
L100446,2024-01-31,13001.89,390.06,390.06,0,Midwest,Personal Loan,659,0
L100447,2024-01-31,19994.12,599.82,599.82,0,Midwest,Home Improvement,740,0
L100448,2024-01-31,16893.92,506.82,506.82,0,West,Auto Loan,795,1
L100449,2024-01-31,7038.5,211.16,211.16,0,South,Auto Loan,734,1
L100450,2024-01-31,6986.45,209.59,209.59,0,Northeast,Personal Loan,716,0
L100451,2024-01-31,23239.64,697.19,697.19,0,West,Personal Loan,671,0
L100452,2024-01-31,8289.52,248.69,248.69,0,Midwest,Personal Loan,760,0
L100453,2024-01-31,4051.19,121.54,121.54,0,Midwest,Home Improvement,675,0
L100454,2024-01-31,5638.84,169.17,169.17,0,South,Auto Loan,752,1
L100455,2024-01-31,19635.02,589.05,589.05,0,South,Auto Loan,737,1
L100456,2024-01-31,5409.26,162.28,162.28,0,South,Personal Loan,741,0
L100457,2024-01-31,13238.0,397.14,397.14,0,South,Auto Loan,695,1
L100458,2024-01-31,7208.69,216.26,216.26,0,South,Personal Loan,755,0
L100459,2024-01-31,24004.36,720.13,720.13,0,Midwest,Auto Loan,729,1
L100460,2024-01-31,22684.72,680.54,680.54,0,Midwest,Personal Loan,670,0
L100461,2024-01-31,17042.74,511.28,511.28,0,South,Auto Loan,734,1
L100462,2024-01-31,7935.35,238.06,238.06,0,South,Personal Loan,665,0
L100463,2024-01-31,16516.24,495.49,495.49,0,South,Auto Loan,710,1
L100464,2024-01-31,15271.56,458.15,458.15,0,South,Auto Loan,731,1
L100465,2024-01-31,19150.66,574.52,574.52,0,South,Auto Loan,732,1
L100466,2024-01-31,23780.76,713.42,713.42,0,West,Personal Loan,660,0
L100467,2024-01-31,2519.39,75.58,75.58,0,West,Auto Loan,704,1
L100468,2024-01-31,7054.05,211.62,211.62,0,South,Personal Loan,656,0
L100469,2024-01-31,3378.13,101.34,101.34,0,South,Personal Loan,716,0
L100470,2024-01-31,13423.25,402.7,402.7,0,Midwest,Personal Loan,753,0
L100471,2024-01-31,24830.21,744.91,744.91,0,South,Auto Loan,732,1
L100472,2024-01-31,15314.51,459.44,459.44,0,South,Auto Loan,750,1
L100473,2024-01-31,2269.05,68.07,68.07,0,Midwest,Personal Loan,745,0
L100474,2024-01-31,2494.29,74.83,74.83,0,Midwest,Auto Loan,720,1
L100475,2024-01-31,10149.27,304.48,304.48,0,Northeast,Auto Loan,723,1
L100476,2024-01-31,9252.64,277.58,277.58,0,Northeast,Auto Loan,716,1
L100477,2024-01-31,15438.38,463.15,139.07,46,Midwest,Auto Loan,696,1
L100478,2024-01-31,19809.43,594.28,594.28,0,West,Home Improvement,636,0
L100479,2024-01-31,12843.94,385.32,385.32,0,West,Auto Loan,776,1
L100480,2024-01-31,6255.55,187.67,187.67,0,Midwest,Personal Loan,720,0
L100481,2024-01-31,11265.4,337.96,337.96,0,South,Home Improvement,711,0
L100482,2024-01-31,2615.39,78.46,78.46,0,Midwest,Home Improvement,753,0
L100483,2024-01-31,15392.02,461.76,461.76,0,Midwest,Auto Loan,711,1
L100484,2024-01-31,12341.59,370.25,370.25,0,South,Personal Loan,720,0
L100485,2024-01-31,20345.9,610.38,610.38,0,West,Home Improvement,765,0
L100486,2024-01-31,21191.91,635.76,635.76,0,South,Personal Loan,656,0
L100487,2024-01-31,6776.47,203.29,203.29,0,South,Home Improvement,685,0
L100488,2024-01-31,6063.33,181.9,181.9,0,South,Personal Loan,663,0
L100489,2024-01-31,6904.25,207.13,207.13,0,Midwest,Personal Loan,675,0
L100490,2024-01-31,24816.6,744.5,744.5,0,South,Personal Loan,698,0
L100491,2024-01-31,9255.78,277.67,277.67,0,Midwest,Personal Loan,656,0
L100492,2024-01-31,4867.02,146.01,146.01,0,Midwest,Home Improvement,629,0
L100493,2024-01-31,20845.03,625.35,232.97,49,South,Personal Loan,709,0
L100494,2024-01-31,15730.29,471.91,471.91,0,West,Personal Loan,711,0
L100495,2024-01-31,9128.11,273.84,273.84,0,West,Personal Loan,728,0
L100496,2024-01-31,9636.07,289.08,289.08,0,South,Auto Loan,726,1
L100497,2024-01-31,5210.97,156.33,156.33,0,South,Personal Loan,650,0
L100498,2024-01-31,14397.3,431.92,431.92,0,Midwest,Auto Loan,736,1
L100499,2024-01-31,23018.77,690.56,690.56,0,Midwest,Auto Loan,820,1
L100500,2024-01-31,19820.72,594.62,594.62,0,Northeast,Auto Loan,709,1
L100501,2024-01-31,8085.13,242.55,242.55,0,West,Home Improvement,673,0
L100502,2024-01-31,4039.99,121.2,121.2,0,West,Personal Loan,760,0
L100503,2024-01-31,6044.86,181.35,181.35,0,Northeast,Home Improvement,739,0
L100504,2024-01-31,9321.34,279.64,279.64,0,Northeast,Personal Loan,688,0
L100505,2024-01-31,24713.96,741.42,741.42,0,Northeast,Auto Loan,702,1
L100506,2024-01-31,17729.57,531.89,531.89,0,South,Auto Loan,698,1
L100507,2024-01-31,21756.41,652.69,652.69,0,Midwest,Personal Loan,761,0
L100508,2024-01-31,19024.55,570.74,570.74,0,South,Auto Loan,657,1
L100509,2024-01-31,16996.83,509.9,509.9,0,South,Personal Loan,706,0
L100510,2024-01-31,9999.58,299.99,299.99,0,South,Auto Loan,717,1
L100511,2024-01-31,2656.12,79.68,79.68,0,South,Home Improvement,681,0
L100512,2024-01-31,11357.95,340.74,38.58,81,West,Personal Loan,644,0
L100513,2024-01-31,16780.24,503.41,503.41,0,South,Personal Loan,738,0
L100514,2024-01-31,18944.97,568.35,568.35,0,Midwest,Auto Loan,719,1
L100515,2024-01-31,11097.85,332.94,332.94,0,South,Auto Loan,729,1
L100516,2024-01-31,14561.24,436.84,33.69,65,South,Auto Loan,660,1
L100517,2024-01-31,10085.12,302.55,302.55,0,West,Home Improvement,701,0
L100518,2024-01-31,6957.68,208.73,208.73,0,Northeast,Auto Loan,725,1
L100519,2024-01-31,14992.45,449.77,449.77,0,West,Auto Loan,674,1
L100520,2024-01-31,23976.06,719.28,719.28,0,Northeast,Home Improvement,705,0
L100521,2024-01-31,12945.88,388.38,388.38,0,South,Auto Loan,707,1
L100522,2024-01-31,12144.67,364.34,364.34,0,South,Personal Loan,708,0
L100523,2024-01-31,17689.58,530.69,530.69,0,Midwest,Personal Loan,668,0
L100524,2024-01-31,3076.47,92.29,92.29,0,South,Auto Loan,682,1
L100525,2024-01-31,23899.28,716.98,716.98,0,Midwest,Auto Loan,620,1
L100526,2024-01-31,23621.4,708.64,708.64,0,Midwest,Personal Loan,620,0
L100527,2024-01-31,14465.62,433.97,433.97,0,Northeast,Home Improvement,733,0
L100528,2024-01-31,16302.11,489.06,489.06,0,Midwest,Auto Loan,748,1
L100529,2024-01-31,12604.36,378.13,378.13,0,West,Home Improvement,632,0
L100530,2024-01-31,6961.54,208.85,208.85,0,Midwest,Personal Loan,783,0
L100531,2024-01-31,11006.18,330.19,330.19,0,West,Home Improvement,667,0
L100532,2024-01-31,15040.25,451.21,451.21,0,West,Personal Loan,724,0
L100533,2024-01-31,17225.18,516.76,516.76,0,Midwest,Home Improvement,643,0
L100534,2024-01-31,21665.53,649.97,649.97,0,Midwest,Personal Loan,790,0
L100535,2024-01-31,7140.28,214.21,214.21,0,Midwest,Auto Loan,745,1
L100536,2024-01-31,13038.02,391.14,391.14,0,West,Home Improvement,688,0
L100537,2024-01-31,6188.57,185.66,185.66,0,Midwest,Personal Loan,714,0
L100538,2024-01-31,5394.06,161.82,161.82,0,Northeast,Personal Loan,754,0
L100539,2024-01-31,17749.58,532.49,532.49,0,West,Personal Loan,694,0
L100540,2024-01-31,2010.19,60.31,60.31,0,West,Home Improvement,737,0
L100541,2024-01-31,6796.08,203.88,203.88,0,West,Home Improvement,703,0
L100542,2024-01-31,14556.91,436.71,436.71,0,Northeast,Auto Loan,673,1
L100543,2024-01-31,14654.92,439.65,439.65,0,West,Home Improvement,737,0
L100544,2024-01-31,18441.22,553.24,553.24,0,West,Personal Loan,688,0
L100545,2024-01-31,11422.59,342.68,342.68,0,Midwest,Personal Loan,682,0
L100546,2024-01-31,15864.02,475.92,475.92,0,West,Personal Loan,656,0
L100547,2024-01-31,7997.6,239.93,239.93,0,South,Home Improvement,706,0
L100548,2024-01-31,9399.92,282.0,282.0,0,South,Home Improvement,683,0
L100549,2024-01-31,7607.17,228.22,228.22,0,South,Auto Loan,786,1
L100550,2024-01-31,6442.82,193.28,193.28,0,Midwest,Auto Loan,729,1
L100551,2024-01-31,19519.98,585.6,585.6,0,South,Auto Loan,677,1
L100552,2024-01-31,13586.05,407.58,407.58,0,South,Auto Loan,710,1
L100553,2024-01-31,15491.94,464.76,464.76,0,Northeast,Auto Loan,660,1
L100554,2024-01-31,8920.35,267.61,267.61,0,Midwest,Home Improvement,673,0
L100555,2024-01-31,10087.65,302.63,302.63,0,South,Personal Loan,706,0
L100556,2024-01-31,19058.63,571.76,571.76,0,Midwest,Personal Loan,678,0
L100557,2024-01-31,3907.16,117.21,117.21,0,South,Home Improvement,735,0
L100558,2024-01-31,12696.96,380.91,380.91,0,West,Auto Loan,752,1
L100559,2024-01-31,11949.31,358.48,358.48,0,Northeast,Personal Loan,778,0
L100560,2024-01-31,2837.76,85.13,85.13,0,Northeast,Home Improvement,666,0
L100561,2024-01-31,9116.56,273.5,273.5,0,West,Personal Loan,702,0
L100562,2024-01-31,3417.11,102.51,102.51,0,West,Personal Loan,684,0
L100563,2024-01-31,19979.54,599.39,599.39,0,Midwest,Personal Loan,701,0
L100564,2024-01-31,3897.18,116.92,116.92,0,Northeast,Auto Loan,648,1
L100565,2024-01-31,7560.55,226.82,226.82,0,South,Personal Loan,669,0
L100566,2024-01-31,23104.3,693.13,693.13,0,Northeast,Auto Loan,697,1
L100567,2024-01-31,6398.58,191.96,191.96,0,Midwest,Personal Loan,709,0
L100568,2024-01-31,18637.71,559.13,559.13,0,West,Home Improvement,710,0
L100569,2024-01-31,16504.74,495.14,495.14,0,West,Auto Loan,745,1
L100570,2024-01-31,4172.83,125.18,125.18,0,Midwest,Personal Loan,787,0
L100571,2024-01-31,17042.98,511.29,511.29,0,West,Personal Loan,790,0
L100572,2024-01-31,13105.11,393.15,393.15,0,West,Personal Loan,762,0
L100573,2024-01-31,9152.9,274.59,274.59,0,South,Personal Loan,743,0
L100574,2024-01-31,14427.35,432.82,432.82,0,South,Auto Loan,680,1
L100575,2024-01-31,2963.52,88.91,88.91,0,Midwest,Personal Loan,760,0
L100576,2024-01-31,12186.01,365.58,365.58,0,Midwest,Auto Loan,693,1
L100577,2024-01-31,5871.73,176.15,176.15,0,Northeast,Auto Loan,639,1
L100578,2024-01-31,6949.08,208.47,208.47,0,West,Auto Loan,712,1
L100579,2024-01-31,19897.67,596.93,596.93,0,South,Personal Loan,711,0
L100580,2024-01-31,9697.34,290.92,290.92,0,Midwest,Personal Loan,692,0
L100581,2024-01-31,23656.14,709.68,709.68,0,Midwest,Personal Loan,708,0
L100582,2024-01-31,19851.21,595.54,595.54,0,Northeast,Personal Loan,701,0
L100583,2024-01-31,2314.4,69.43,69.43,0,Northeast,Auto Loan,695,1
L100584,2024-01-31,11005.64,330.17,330.17,0,Northeast,Personal Loan,740,0
L100585,2024-01-31,6630.22,198.91,198.91,0,Midwest,Home Improvement,681,0
L100586,2024-01-31,8644.81,259.34,110.96,30,South,Personal Loan,620,0
L100587,2024-01-31,10610.62,318.32,318.32,0,South,Auto Loan,669,1
L100588,2024-01-31,17710.98,531.33,531.33,0,West,Personal Loan,750,0
L100589,2024-01-31,9182.75,275.48,275.48,0,West,Auto Loan,723,1
L100590,2024-01-31,15713.06,471.39,471.39,0,Midwest,Home Improvement,723,0
L100591,2024-01-31,6871.31,206.14,206.14,0,Northeast,Auto Loan,686,1
L100592,2024-01-31,23457.23,703.72,17.02,51,West,Auto Loan,759,1
L100593,2024-01-31,24560.7,736.82,736.82,0,Northeast,Personal Loan,710,0
L100594,2024-01-31,8384.0,251.52,251.52,0,South,Personal Loan,675,0
L100595,2024-01-31,4848.0,145.44,145.44,0,Midwest,Auto Loan,741,1
L100596,2024-01-31,24711.2,741.34,741.34,0,Northeast,Personal Loan,768,0
L100597,2024-01-31,8942.32,268.27,268.27,0,West,Personal Loan,690,0
L100598,2024-01-31,16310.7,489.32,489.32,0,South,Auto Loan,760,1
L100599,2024-01-31,20072.31,602.17,602.17,0,West,Auto Loan,738,1
L100600,2024-01-31,15149.72,454.49,454.49,0,West,Personal Loan,773,0
L100601,2024-01-31,18628.11,558.84,558.84,0,South,Personal Loan,767,0
L100602,2024-01-31,11122.55,333.68,333.68,0,Midwest,Home Improvement,679,0
L100603,2024-01-31,23894.12,716.82,716.82,0,West,Auto Loan,676,1
L100604,2024-01-31,14559.28,436.78,436.78,0,Midwest,Home Improvement,728,0
L100605,2024-01-31,22063.8,661.91,661.91,0,Northeast,Personal Loan,781,0
L100606,2024-01-31,15228.98,456.87,456.87,0,Northeast,Auto Loan,688,1
L100607,2024-01-31,6530.16,195.9,195.9,0,West,Personal Loan,764,0
L100608,2024-01-31,22615.66,678.47,678.47,0,South,Personal Loan,754,0
L100609,2024-01-31,5794.43,173.83,173.83,0,South,Auto Loan,632,1
L100610,2024-01-31,18347.86,550.44,550.44,0,Northeast,Personal Loan,720,0
L100611,2024-01-31,10685.12,320.55,320.55,0,South,Personal Loan,776,0
L100612,2024-01-31,9575.21,287.26,287.26,0,Northeast,Home Improvement,795,0
L100613,2024-01-31,22252.59,667.58,667.58,0,Northeast,Personal Loan,728,0
L100614,2024-01-31,17340.46,520.21,520.21,0,South,Home Improvement,706,0
L100615,2024-01-31,2058.7,61.76,61.76,0,West,Personal Loan,739,0
L100616,2024-01-31,24404.28,732.13,732.13,0,Northeast,Auto Loan,698,1
L100617,2024-01-31,9115.47,273.46,273.46,0,Midwest,Personal Loan,676,0
L100618,2024-01-31,14693.2,440.8,440.8,0,Midwest,Auto Loan,742,1
L100619,2024-01-31,14971.43,449.14,449.14,0,Midwest,Auto Loan,732,1
L100620,2024-01-31,9587.56,287.63,287.63,0,West,Personal Loan,639,0
L100621,2024-01-31,7990.58,239.72,239.72,0,West,Home Improvement,644,0
L100622,2024-01-31,20020.98,600.63,600.63,0,South,Personal Loan,635,0
L100623,2024-01-31,19369.14,581.07,581.07,0,Midwest,Auto Loan,713,1
L100624,2024-01-31,18247.38,547.42,547.42,0,South,Personal Loan,651,0
L100625,2024-01-31,20451.85,613.56,613.56,0,Midwest,Home Improvement,690,0
L100626,2024-01-31,7516.18,225.49,225.49,0,South,Personal Loan,763,0
L100627,2024-01-31,2743.13,82.29,82.29,0,Northeast,Auto Loan,749,1
L100628,2024-01-31,19063.99,571.92,571.92,0,Midwest,Personal Loan,673,0
L100629,2024-01-31,24583.26,737.5,737.5,0,Midwest,Home Improvement,693,0
L100630,2024-01-31,22017.25,660.52,660.52,0,South,Personal Loan,647,0
L100631,2024-01-31,5592.39,167.77,167.77,0,South,Home Improvement,728,0
L100632,2024-01-31,4000.49,120.01,120.01,0,South,Personal Loan,677,0
L100633,2024-01-31,20362.3,610.87,610.87,0,West,Personal Loan,711,0
L100634,2024-01-31,17881.62,536.45,536.45,0,West,Personal Loan,699,0
L100635,2024-01-31,16088.76,482.66,482.66,0,Northeast,Auto Loan,677,1
L100636,2024-01-31,9828.68,294.86,294.86,0,Midwest,Personal Loan,733,0
L100637,2024-01-31,3143.51,94.31,94.31,0,South,Auto Loan,694,1
L100638,2024-01-31,4027.53,120.83,120.83,0,Northeast,Auto Loan,689,1
L100639,2024-01-31,18765.84,562.98,562.98,0,Northeast,Personal Loan,797,0
L100640,2024-01-31,22844.42,685.33,685.33,0,Midwest,Personal Loan,757,0
L100641,2024-01-31,24519.1,735.57,735.57,0,South,Personal Loan,783,0
L100642,2024-01-31,11789.26,353.68,353.68,0,South,Home Improvement,727,0
L100643,2024-01-31,15705.7,471.17,471.17,0,Midwest,Auto Loan,748,1
L100644,2024-01-31,20098.72,602.96,602.96,0,West,Personal Loan,670,0
L100645,2024-01-31,7789.35,233.68,233.68,0,Midwest,Personal Loan,706,0
L100646,2024-01-31,12667.73,380.03,380.03,0,West,Personal Loan,710,0
